model,task,task_type,target_col,scenario,channel_variant,feature_count,features,notes,n_train,n_test,walkforward_folds,walkforward_used_gpu_any,walkforward_n_train_total,walkforward_n_test_total,reference_used_gpu,reference_best_iteration,reference_best_score,reference_model_path,MAE,MSE,RMSE,Accuracy,Precision,Recall,F1,PositiveRate,PredictedPositiveRate,ROC_AUC,PR_AUC
catboost,volatility,regression,target_vol_parkinson,raw__single__geopolitical_normalisation_and_peace,raw,11,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw__z_Geopolitical Normalisation and Peace,"channel_variant=raw, single_channel=z_Geopolitical Normalisation and Peace",695,201,4,False,695,201,False,94,66.64851518070365,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__raw__single__geopolitical_normalisation_and_peace.json,0.005734476908303942,6.022465644418813e-05,0.007760454654476639,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,raw_decay__market_only,raw_decay,10,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15),"channel_variant=raw_decay, no_news_features",695,201,4,False,695,201,False,90,65.58856385308417,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__raw_decay__market_only.json,0.005657196119678326,6.04903682366326e-05,0.007777555415208084,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,raw_decay__market_plus_global_sentiment,raw_decay,11,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | Global_Sentiment,"channel_variant=raw_decay, global_sentiment_only",695,201,4,False,695,201,False,129,65.80942580865225,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__raw_decay__market_plus_global_sentiment.json,0.0056305280500076335,5.832009284684404e-05,0.007636759315759797,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,raw_decay__market_plus_top3_channels,raw_decay,13,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw_decay__z_Demand and macro economy | raw_decay__z_Inventory SPR and refinery | raw_decay__z_Supply Shock and availability risk,"channel_variant=raw_decay, channels=3",695,201,4,False,695,201,False,138,65.92740964728067,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__raw_decay__market_plus_top3_channels.json,0.005778578952875036,6.160658247164216e-05,0.007848986079210623,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,raw_decay__market_plus_all6_channels,raw_decay,16,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw_decay__z_Supply Shock and availability risk | raw_decay__z_Transport logistics and chokepoints | raw_decay__z_Demand and macro economy | raw_decay__z_Inventory SPR and refinery | raw_decay__z_OPEC producer policy | raw_decay__z_Geopolitical Normalisation and Peace,"channel_variant=raw_decay, channels=6",695,201,4,False,695,201,False,160,66.96833522048546,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__raw_decay__market_plus_all6_channels.json,0.005846509511282927,5.9925065920476054e-05,0.007741128207210888,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,raw_decay__single__supply_shock_and_availability_risk,raw_decay,11,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw_decay__z_Supply Shock and availability risk,"channel_variant=raw_decay, single_channel=z_Supply Shock and availability risk",695,201,4,False,695,201,False,127,65.85342434873587,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__raw_decay__single__supply_shock_and_availability_risk.json,0.005653249655240825,5.943205712232765e-05,0.007709218969670511,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,raw_decay__single__transport_logistics_and_chokepoints,raw_decay,11,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw_decay__z_Transport logistics and chokepoints,"channel_variant=raw_decay, single_channel=z_Transport logistics and chokepoints",695,201,4,False,695,201,False,115,66.36288205779576,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__raw_decay__single__transport_logistics_and_chokepoints.json,0.005814529244413933,6.051579320077567e-05,0.00777918975220271,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,raw_decay__single__demand_and_macro_economy,raw_decay,11,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw_decay__z_Demand and macro economy,"channel_variant=raw_decay, single_channel=z_Demand and macro economy",695,201,4,False,695,201,False,115,66.47566167735994,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__raw_decay__single__demand_and_macro_economy.json,0.005731917020739126,5.910808920256009e-05,0.007688178536074724,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,raw_decay__single__inventory_spr_and_refinery,raw_decay,11,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw_decay__z_Inventory SPR and refinery,"channel_variant=raw_decay, single_channel=z_Inventory SPR and refinery",695,201,4,False,695,201,False,150,66.09760640212522,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__raw_decay__single__inventory_spr_and_refinery.json,0.005668466738911002,5.921510937655484e-05,0.007695135435881219,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,raw_decay__single__opec_producer_policy,raw_decay,11,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw_decay__z_OPEC producer policy,"channel_variant=raw_decay, single_channel=z_OPEC producer policy",695,201,4,False,695,201,False,134,66.51044211672654,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__raw_decay__single__opec_producer_policy.json,0.005704830735971434,5.8013113813798035e-05,0.007616634021258868,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,raw_decay__single__geopolitical_normalisation_and_peace,raw_decay,11,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw_decay__z_Geopolitical Normalisation and Peace,"channel_variant=raw_decay, single_channel=z_Geopolitical Normalisation and Peace",695,201,4,False,695,201,False,139,67.16353377809929,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__raw_decay__single__geopolitical_normalisation_and_peace.json,0.0056884246960004995,5.9746937627835617e-05,0.0077296143259438,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,imputed_locf5__market_only,imputed_locf5,10,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15),"channel_variant=imputed_locf5, no_news_features",695,201,4,False,695,201,False,90,65.58856385308417,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__imputed_locf5__market_only.json,0.005657196119678326,6.04903682366326e-05,0.007777555415208084,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,imputed_locf5__market_plus_global_sentiment,imputed_locf5,11,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | Global_Sentiment,"channel_variant=imputed_locf5, global_sentiment_only",695,201,4,False,695,201,False,129,65.80942580865225,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__imputed_locf5__market_plus_global_sentiment.json,0.0056305280500076335,5.832009284684404e-05,0.007636759315759797,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,imputed_locf5__market_plus_top3_channels,imputed_locf5,13,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5__z_Demand and macro economy | imputed_locf5__z_Inventory SPR and refinery | imputed_locf5__z_Supply Shock and availability risk,"channel_variant=imputed_locf5, channels=3",695,201,4,False,695,201,False,136,65.8570899858629,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__imputed_locf5__market_plus_top3_channels.json,0.0058061986366811655,6.192408002059756e-05,0.007869185473770303,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,imputed_locf5__market_plus_all6_channels,imputed_locf5,16,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5__z_Supply Shock and availability risk | imputed_locf5__z_Transport logistics and chokepoints | imputed_locf5__z_Demand and macro economy | imputed_locf5__z_Inventory SPR and refinery | imputed_locf5__z_OPEC producer policy | imputed_locf5__z_Geopolitical Normalisation and Peace,"channel_variant=imputed_locf5, channels=6",695,201,4,False,695,201,False,216,66.54041226110449,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__imputed_locf5__market_plus_all6_channels.json,0.005674680250495299,5.904587466244508e-05,0.007684131353799535,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,imputed_locf5__single__supply_shock_and_availability_risk,imputed_locf5,11,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5__z_Supply Shock and availability risk,"channel_variant=imputed_locf5, single_channel=z_Supply Shock and availability risk",695,201,4,False,695,201,False,148,66.60587212561525,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__imputed_locf5__single__supply_shock_and_availability_risk.json,0.005689868063798029,6.0889619532690475e-05,0.007803180091007157,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,imputed_locf5__single__transport_logistics_and_chokepoints,imputed_locf5,11,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5__z_Transport logistics and chokepoints,"channel_variant=imputed_locf5, single_channel=z_Transport logistics and chokepoints",695,201,4,False,695,201,False,121,65.8116709925958,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__imputed_locf5__single__transport_logistics_and_chokepoints.json,0.005742493099676111,5.989730262658467e-05,0.0077393347664114305,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,imputed_locf5__single__demand_and_macro_economy,imputed_locf5,11,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5__z_Demand and macro economy,"channel_variant=imputed_locf5, single_channel=z_Demand and macro economy",695,201,4,False,695,201,False,141,66.03229197931033,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__imputed_locf5__single__demand_and_macro_economy.json,0.005685456344091847,5.929325491267235e-05,0.007700211355065025,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,imputed_locf5__single__inventory_spr_and_refinery,imputed_locf5,11,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5__z_Inventory SPR and refinery,"channel_variant=imputed_locf5, single_channel=z_Inventory SPR and refinery",695,201,4,False,695,201,False,94,66.32126929315366,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__imputed_locf5__single__inventory_spr_and_refinery.json,0.005684031052069852,5.937278674002575e-05,0.007705373887101504,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,imputed_locf5__single__opec_producer_policy,imputed_locf5,11,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5__z_OPEC producer policy,"channel_variant=imputed_locf5, single_channel=z_OPEC producer policy",695,201,4,False,695,201,False,107,66.27708183498193,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__imputed_locf5__single__opec_producer_policy.json,0.00570947890809112,5.875778378493806e-05,0.007665362599703817,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,imputed_locf5__single__geopolitical_normalisation_and_peace,imputed_locf5,11,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5__z_Geopolitical Normalisation and Peace,"channel_variant=imputed_locf5, single_channel=z_Geopolitical Normalisation and Peace",695,201,4,False,695,201,False,128,66.77610445127317,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__imputed_locf5__single__geopolitical_normalisation_and_peace.json,0.005692082057861695,6.007187673500752e-05,0.007750604927036826,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,imputed_locf5_decay__market_only,imputed_locf5_decay,10,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15),"channel_variant=imputed_locf5_decay, no_news_features",695,201,4,False,695,201,False,90,65.58856385308417,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__imputed_locf5_decay__market_only.json,0.005657196119678326,6.04903682366326e-05,0.007777555415208084,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,imputed_locf5_decay__market_plus_global_sentiment,imputed_locf5_decay,11,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | Global_Sentiment,"channel_variant=imputed_locf5_decay, global_sentiment_only",695,201,4,False,695,201,False,129,65.80942580865225,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__imputed_locf5_decay__market_plus_global_sentiment.json,0.0056305280500076335,5.832009284684404e-05,0.007636759315759797,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,imputed_locf5_decay__market_plus_top3_channels,imputed_locf5_decay,13,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5_decay__z_Demand and macro economy | imputed_locf5_decay__z_Inventory SPR and refinery | imputed_locf5_decay__z_Supply Shock and availability risk,"channel_variant=imputed_locf5_decay, channels=3",695,201,4,False,695,201,False,112,66.11446763671663,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__imputed_locf5_decay__market_plus_top3_channels.json,0.0058797107856901325,6.263481508267174e-05,0.007914216011878356,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,imputed_locf5_decay__market_plus_all6_channels,imputed_locf5_decay,16,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5_decay__z_Supply Shock and availability risk | imputed_locf5_decay__z_Transport logistics and chokepoints | imputed_locf5_decay__z_Demand and macro economy | imputed_locf5_decay__z_Inventory SPR and refinery | imputed_locf5_decay__z_OPEC producer policy | imputed_locf5_decay__z_Geopolitical Normalisation and Peace,"channel_variant=imputed_locf5_decay, channels=6",695,201,4,False,695,201,False,170,67.2244066003437,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__imputed_locf5_decay__market_plus_all6_channels.json,0.005826189081260934,5.948505775867739e-05,0.007712655687808019,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,imputed_locf5_decay__single__supply_shock_and_availability_risk,imputed_locf5_decay,11,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5_decay__z_Supply Shock and availability risk,"channel_variant=imputed_locf5_decay, single_channel=z_Supply Shock and availability risk",695,201,4,False,695,201,False,95,66.04905058881457,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__imputed_locf5_decay__single__supply_shock_and_availability_risk.json,0.005680466557102298,6.011588284400512e-05,0.0077534432895330525,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,imputed_locf5_decay__single__transport_logistics_and_chokepoints,imputed_locf5_decay,11,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5_decay__z_Transport logistics and chokepoints,"channel_variant=imputed_locf5_decay, single_channel=z_Transport logistics and chokepoints",695,201,4,False,695,201,False,119,66.49624473200402,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__imputed_locf5_decay__single__transport_logistics_and_chokepoints.json,0.005809303129788998,6.0652904522370044e-05,0.007787997465483027,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,imputed_locf5_decay__single__demand_and_macro_economy,imputed_locf5_decay,11,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5_decay__z_Demand and macro economy,"channel_variant=imputed_locf5_decay, single_channel=z_Demand and macro economy",695,201,4,False,695,201,False,121,66.63057078682876,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__imputed_locf5_decay__single__demand_and_macro_economy.json,0.005689465990037791,5.8332618635625837e-05,0.0076375793701686555,,,,,,,,
