date,z_Supply Shock and availability risk,z_Transport logistics and chokepoints,z_Demand and macro economy,z_Inventory SPR and refinery,z_OPEC producer policy,z_Geopolitical Normalisation and Peace
15-06-2020,0.005862849,-0.51963117,-0.409661855,-0.24769202,0.615819865,0.565586312
16-06-2020,0.249047281,0.226029789,0.21419555,-0.075591862,0.59655194,-0.02034945
17-06-2020,-0.187931436,-0.355842896,-0.043740752,-0.732417209,0.267291717,0.310757648
18-06-2020,0.031449814,-0.274235314,-0.313994114,-0.27073619,0.319901153,0.582249249
19-06-2020,0.419231472,0,0.695982231,-0.054024104,0.746609114,-0.048563346
20-06-2020,0.382997437,0.569812081,0.598916624,0.249671324,0.456242936,0.292067658
21-06-2020,0.140444354,0.016528091,0.097682805,-0.223102713,-0.279378392,-0.237871002
22-06-2020,0.111457564,-0.314512167,-0.13335264,-0.106432176,0.130935092,-0.002174641
23-06-2020,-0.010213152,-0.071705938,0.261248362,-0.465974782,-0.246227037,0.09926104
24-06-2020,-0.397055167,0.536549557,-0.480536113,-0.657696594,-0.043156235,0.25333514
25-06-2020,-0.285204366,0.310900159,-0.030810046,-0.54537463,-0.096459468,-0.099088084
26-06-2020,-0.143535348,0.362084587,0.479361616,-0.256110323,0.23340332,-0.543652549
27-06-2020,-0.284592323,0.856027151,0.0241433,-0.32146507,-0.80011673,0.170559366
28-06-2020,-0.096472251,0.280699312,0.136248512,-0.035910148,-0.15757536,-0.16302336
29-06-2020,0.010848869,0.282841458,-0.172241574,-0.3337923,0.308812364,0.310535871
30-06-2020,0.117109703,0.053410481,-0.285135468,0.166314062,0.770325521,0.49304162
01-07-2020,0.331134378,0.157684169,0.461529269,0.098291622,0.403579766,0
02-07-2020,0.295208763,-0.086620108,0.050952759,0.27241474,0.370485581,0.069949794
03-07-2020,-0.016086016,0.093693222,-0.342155233,0.065888093,0.508252358,0.649026418
04-07-2020,0.029907932,0.283624604,-0.225101002,-0.20051843,0,0.484092826
05-07-2020,0.326943912,-0.068335628,0.199557918,-0.429528707,0.515991338,0.58218831
06-07-2020,0.100269262,0.158887511,-0.06135049,-0.157883337,-0.101138012,0.233350984
07-07-2020,-0.157396312,0.1556805,-0.276171512,-0.42723622,0.443669889,0.032093247
08-07-2020,-0.52776299,0.252052659,-0.252055278,-0.585828635,0.126741152,-0.431469383
09-07-2020,-0.458647318,-0.281616345,-0.410225301,-0.362831759,0.278641278,0.03146086
10-07-2020,-0.293801996,0.398902881,0.248515131,0.051189852,0.077823309,-0.763212087
11-07-2020,-0.438181049,0.428218105,0.274167071,-0.478797616,-0.17067081,-0.473308964
12-07-2020,0.223556192,0.60592117,0.255378475,-0.150807053,-0.058156693,0.280539756
13-07-2020,-0.583778943,0.004940204,0.026763467,-0.259773867,-0.510158859,-0.190141709
14-07-2020,-0.184869366,0.240010547,-0.100665473,0.138166292,-0.200447948,-0.491024922
15-07-2020,0.188695656,0.215639673,-0.007068439,0.348326633,0.104547892,-0.112533702
16-07-2020,-0.313101295,0.208516569,-0.124840205,-0.056493763,-0.533955223,-0.408849818
17-07-2020,-0.215613484,-0.218230475,-0.387479278,-0.42252523,-0.222933556,0.310829506
18-07-2020,0.172246873,0.846331571,-0.373177771,-0.300814778,-0.389574733,0.090829502
19-07-2020,0.172967726,0.633462697,-0.019813873,-0.048289144,0.016197243,0.223047101
20-07-2020,-0.295915533,-0.125015762,-0.324560701,-0.351930881,-0.01864901,-0.306960579
21-07-2020,-0.518248556,0.022477589,0.520629002,-0.418133449,-0.567390479,0.105326242
22-07-2020,-0.642049863,-0.412378632,0.331014533,-0.825322778,0,0.166771528
23-07-2020,-0.389690652,-0.559146285,-0.198068884,-0.378165256,-0.445775247,-0.172682001
24-07-2020,-0.10197685,0.046479991,-0.095836923,-0.153203037,0.082447923,-0.483408431
25-07-2020,0,0.261037978,-0.000769549,-0.557259146,-0.153145467,-0.279763394
26-07-2020,0,0.096631217,0.340455447,0,-0.657595935,0.403113657
27-07-2020,-0.604553813,0.213292009,-0.317889363,-0.441649102,-0.022914494,-0.113568385
28-07-2020,-0.048344094,0.330458831,-0.099903798,0.085709135,-0.621541336,0.0554621
29-07-2020,0.043765662,-0.555104285,-0.186350973,-0.029161758,-0.655065035,0.072375709
30-07-2020,-0.420090649,-0.361664007,-0.572608972,-0.171114654,-0.661230567,-0.316078178
31-07-2020,-0.396324092,-0.112358675,0.07497647,-0.113401936,-0.026025603,-0.142294518
01-08-2020,-0.113217167,0.07292001,-0.074940009,0.067420438,-0.423361336,-0.043943634
02-08-2020,-0.499639753,0.182886132,0.007498458,-0.425508144,-0.418335662,0.055918891
03-08-2020,-0.721515713,-0.222760547,0.359560601,-0.462512498,-0.715441638,-0.497233308
04-08-2020,-0.14593892,0.429545036,-0.121252516,0.239666073,-0.592533669,0.091928134
05-08-2020,0.279966845,0.28967034,0.050863184,0.162496172,0.102523545,0.017741736
06-08-2020,-0.287251725,-0.153025716,-0.213632543,-0.367265767,-0.224753397,-0.05976362
07-08-2020,0.040097507,-0.231822626,-0.628248613,-0.162388581,0.492257744,-0.148230152
08-08-2020,0.121305022,0.531572663,-0.33185579,-0.283171923,0.311326037,0.303115516
09-08-2020,0.041941901,0.005594059,-0.157433865,0,0.029732036,0.452916688
10-08-2020,0.225638059,-0.097748739,0.508827001,0.277557471,0.116255107,-0.017668725
11-08-2020,0.370954095,0.404987474,0.526082926,0.232601704,0.376752092,0.082854285
12-08-2020,0.20708157,0.343105446,-0.275402546,0.164076438,-0.545798823,0.631964468
13-08-2020,0.059855571,0.369222555,-0.501168958,-0.340140988,-0.582613518,0.126735303
14-08-2020,-0.297962986,-0.399388729,-0.293222555,-0.506129865,0.014897603,-0.283376244
15-08-2020,0.013294982,0.340611828,-0.379448848,-0.599646227,-0.701520817,-0.003555721
16-08-2020,0.275176399,0.399285656,0.0275189,-0.190823142,0.619096185,0.019867015
17-08-2020,0.487568832,0.199250557,0.360687955,-0.108281669,0.450345207,-0.10095824
18-08-2020,0.025014079,0.572606323,0.227396894,0.121787621,-0.173710225,-0.790916487
19-08-2020,0.278211753,0.10540183,-0.248066271,-0.255886007,-0.033295429,0.165350573
20-08-2020,-0.079272837,0.380122198,-0.583203644,-0.603561479,0.032323536,0.118872062
21-08-2020,0.131656441,-0.022858051,-0.538945693,-0.546362946,0.216350412,0.393460993
22-08-2020,-0.046078927,0.209045213,-0.337000268,-0.677387005,-0.157036154,0.511525794
23-08-2020,0.295632691,0.304188589,-0.191816824,-0.397986278,0.088858611,0.513621384
24-08-2020,0.655930097,-0.532595927,0.10202493,0.016542788,0.316590127,-0.085770318
25-08-2020,0.232255909,0.099512725,0.386022486,0.229277276,0.197297909,-0.588946697
26-08-2020,0.462431014,0.198986733,0.342974352,0.286426646,0.632219145,0.510206655
27-08-2020,0.510594521,0.368840142,0.322191855,0.187197147,0.881163922,0
28-08-2020,-0.396832844,0.118815793,0.119880225,-0.248762934,0.410896538,0
29-08-2020,-0.052263719,0.154547217,0.038276061,-0.013127967,-0.475563088,0.246809792
30-08-2020,-0.057797873,-0.004725097,-0.047204449,0.22442126,0.21776805,0.261898624
31-08-2020,0.014205264,0,0.589629824,0.072504248,0.006762842,-0.162082363
01-09-2020,-0.316584335,-0.088511283,0.545698202,-0.16594587,-0.190559843,-0.306263206
02-09-2020,0.175523958,0.452212518,0.333845892,0.354789708,0.24561011,-0.445401707
03-09-2020,0.112095019,0.511416873,-0.517095988,-0.222908508,0.256227176,0.349767407
04-09-2020,0.114638381,0.624261819,-0.713782811,-0.201728192,0.489704386,-0.229725231
05-09-2020,0.444669924,0.923562315,-0.23138766,-0.041732349,-0.226545557,0.231282768
06-09-2020,0.245637279,0.762961578,-0.182532382,0,-0.866211494,0.511004114
07-09-2020,-0.57609758,-0.182697,-0.748753314,-0.145322261,-0.676185495,0.01053794
08-09-2020,-0.46205109,-0.334928688,-0.836352688,-0.258366299,-0.502829261,0
09-09-2020,-0.281215289,0.612393434,-0.365350883,-0.409195791,-0.335335144,0
10-09-2020,-0.541362238,0.271265397,-0.260803849,-0.636767677,-0.447919239,-0.196163343
11-09-2020,-0.099452692,0.525673574,-0.445712123,-0.477345531,-0.001602706,-0.175005922
12-09-2020,0.015322021,0.672259763,-0.208770702,-0.730280129,-0.533616642,-0.024974496
13-09-2020,-0.034029189,0.585770568,0.214786256,-0.144230735,-0.349547203,-0.267944437
14-09-2020,0.218478189,0.443216031,-0.544465252,-0.18910441,-0.158977057,0.356732338
15-09-2020,0.208427304,-0.103667162,-0.189325586,0.03759848,-0.318789513,-0.065705833
16-09-2020,0.20666329,-0.029444969,0.269526112,0.113184422,0.355512333,-0.087510363
17-09-2020,-0.112169312,-0.549959203,-0.315319189,-0.164216724,0.021685343,-0.084814646
18-09-2020,0.065102666,0.571961475,0.399518953,0.104731412,0.205642208,0.104018135
19-09-2020,-0.135645326,-0.47393656,-0.180123781,0.253876102,-0.0935984,0.24350235
20-09-2020,-0.093102546,0.111946443,-0.018087419,-0.662705086,0.553221391,0.07307611
21-09-2020,-0.219043745,0.034073971,-0.063923498,-0.080104694,0.363899161,-0.193811253
22-09-2020,-0.295396462,-0.259894825,0.221476581,-0.217760862,-0.135093997,-0.303342768
23-09-2020,-0.275411084,-0.512557972,-0.074517316,-0.101458208,0.135832991,-0.424348611
24-09-2020,-0.452678499,-0.436380343,-0.422237953,-0.240902215,-0.195910989,-0.674219099
25-09-2020,-0.657901738,-0.324598504,-0.119889728,-0.295176823,-0.103528434,-0.279414452
26-09-2020,-0.290682876,0.301119516,0.025433756,-0.330490523,-0.362780704,0.327710257
27-09-2020,0.037868326,0.10069591,0.187995221,-0.111845916,-0.51859986,0.165617884
28-09-2020,-0.43517943,0.311773042,-0.20044355,-0.409615162,-0.476621486,-0.3864176
29-09-2020,-0.419665928,-0.038583612,-0.636949881,-0.517064827,-0.166244522,-0.33245678
30-09-2020,0.152991801,0.399672231,-0.592452521,0.14277296,-0.546728513,0.03010583
01-10-2020,-0.574926627,0.49036308,-0.451164104,-0.278389921,-0.398127813,-0.434365273
02-10-2020,-0.712358065,0.232012065,-0.600163049,-0.394108048,-0.115966373,-0.482582413
03-10-2020,-0.069987524,0.408761387,-0.077663998,0,-0.418901753,0.29730957
04-10-2020,-0.250339088,0.248034037,-0.058862386,0.155113642,0.138546984,-0.351922898
05-10-2020,0.294642257,0.127938019,0.254766795,-0.287826324,-0.419903439,0.509654786
06-10-2020,0.325725205,-0.091496222,0.352038237,-0.0207385,-0.016948315,0.447484497
07-10-2020,-0.637883923,-0.54471078,-0.551257139,-0.638692303,-0.143948567,-0.377948593
08-10-2020,0.184220425,0.24244414,0.135298073,-0.08522933,0.093791341,-0.371872392
09-10-2020,0.356472049,0.403788913,0.014339196,0.568096208,0.011636611,-0.38111935
10-10-2020,0.369998799,0.308821347,-0.010234275,-0.047640895,-0.104455004,0.325329503
11-10-2020,-0.37585402,0.145762408,-0.094975513,-0.385676101,-0.270182474,0.187238943
12-10-2020,-0.741550422,-0.194170711,0.416513898,-0.696850766,-0.272105948,-0.103700706
13-10-2020,0.4112775,0.363392154,0.008736381,0.091561709,-0.613074742,-0.560875993
14-10-2020,-0.27189264,0.210280597,-0.210583466,-0.094677299,0.012754211,-0.499502687
15-10-2020,-0.173952844,-0.282826702,-0.451912004,0.136495688,-0.362401343,0.202199837
16-10-2020,-0.158939011,0.269474577,-0.279086293,-0.133512405,-0.106474209,-0.186510462
17-10-2020,-0.329287365,0.132709462,0.478020811,0.146767774,-0.058064351,0.180716399
18-10-2020,0,0.267201973,0,-0.13918035,0.125910184,-0.248939702
19-10-2020,-0.451260567,0.550417462,-0.283362615,-0.037141844,-0.512533881,-0.034721008
20-10-2020,-0.451260567,0.550417462,-0.283362615,-0.037141844,-0.512533881,-0.034721008
21-10-2020,0.087278392,0.160213951,-0.0258074,-0.494769175,0.038811489,0.448713521
22-10-2020,0.008024154,0.59943369,-0.464453018,-0.651389093,-0.3345649,0.771842338
23-10-2020,0.299139088,0.465404278,-0.183898544,-0.192060926,0.370350579,0.207674497
24-10-2020,-0.150489276,-0.51749262,-0.007899311,-0.289045657,-0.692431018,0.299767645
25-10-2020,-0.249972619,-0.192466351,0,-0.547462962,0,0.048305684
26-10-2020,-0.418559673,-0.25816362,-0.376657353,-0.476962799,-0.14192464,-0.252311139
27-10-2020,0.436888605,0.204028364,0.12830529,0.399166316,0.099731555,-0.068723917
28-10-2020,-0.413481623,0.754866993,-0.63264704,-0.647420805,0,-0.133701218
29-10-2020,-0.310521061,0.224910102,-0.465978102,-0.40460235,-0.402604365,-0.290781269
30-10-2020,-0.01263296,-0.165974952,-0.284245131,0.290218517,-0.505353343,0.418209329
31-10-2020,-0.287886146,0.027491195,-0.150705413,-0.300734788,-0.123768583,0.538901103
01-11-2020,-0.151609608,0.116258892,0.160015551,0.080771507,0,0.456857773
02-11-2020,-0.476188208,-0.235533564,-0.628423352,-0.512307845,-0.346064176,-0.004790187
03-11-2020,-0.351910948,-0.363599666,0.027738546,-0.444693043,0.340374488,0.238823974
04-11-2020,0.281907356,0.497210715,0.032446782,0.084549565,0.225460697,0.243095385
05-11-2020,-0.071973164,-0.451627609,-0.225703277,-0.114194982,-0.517837517,0.219128535
06-11-2020,-0.540330209,0.282675354,-0.277542154,0,-0.360680905,-0.056423951
07-11-2020,0,-0.537892726,-0.305495577,-0.451054512,-0.731987146,-0.096733746
08-11-2020,-0.398236713,0,0.418677071,0.101722556,-0.831402255,0.658092545
09-11-2020,-0.054113257,-0.750175837,0.35439131,-0.572737152,-0.254112867,0.593968308
10-11-2020,-0.342220606,0.486739756,0.229689558,-0.670876722,0.359274001,0.194709017
11-11-2020,0.175803105,-0.368852073,0.294399254,0.224076089,0.19032465,0.46978388
12-11-2020,-0.153285823,-0.579159752,-0.310398482,-0.196744489,0.14224883,0.8056192
13-11-2020,-0.135772482,0.318861815,0.164380052,-0.496555203,0,0.327450879
14-11-2020,0,0.227004577,0,0,0,0.550458111
15-11-2020,0,-0.1517296,0.094399324,-0.271630033,0.215529288,0.177466052
16-11-2020,0.248922036,-0.22052716,0.379872675,-0.189495787,0.251856706,0.420432923
17-11-2020,-0.29640049,-0.444479828,-0.052807488,-0.339804534,0.217811195,0.012101016
18-11-2020,-0.180782371,-0.173936053,0.47346355,-0.355527576,0.132345985,0.016789851
19-11-2020,-0.365832847,-0.354983564,-0.027657068,-0.415952286,-0.119384844,-0.435255448
20-11-2020,-0.225161561,0.024328373,-0.051698859,-0.546263873,-0.487191096,0.160599303
21-11-2020,0.241925853,0.637075289,0.249645295,-0.19840781,0.021512238,0.269806994
22-11-2020,0.05544605,0.361107316,0.0110054,-0.155766926,-0.45952165,0.328884554
23-11-2020,0.233319336,-0.216208749,0.524485677,-0.486106178,0.374509497,0.191608084
24-11-2020,0.229398096,0.309161062,0.567771709,-0.458883342,0.164254466,-0.227714405
25-11-2020,0.284421667,-0.078038437,0.537454125,0.339213612,-0.188547596,-0.204328347
26-11-2020,0.221193514,0.259525193,0.007657704,0.172861117,-0.392236961,-0.149925225
27-11-2020,-0.582035593,-0.595027982,-0.202747534,-0.744375513,-0.099317342,-0.731994976
28-11-2020,0.135086595,-0.003404847,0.306278962,-0.192330506,0.044288686,-0.432192103
29-11-2020,-0.105801478,0,-0.103675185,-0.365785014,-0.091908044,0.30872232
30-11-2020,-0.370968661,0,-0.20470433,-0.361991597,-0.435672598,0
01-12-2020,-0.339946254,0.65739873,0,-0.576276136,-0.451100141,-0.050951423
02-12-2020,-0.239666043,0.125450502,0.051162505,-0.595924752,-0.257369261,0.032922108
03-12-2020,-0.274979701,0.371901339,0,-0.062811886,-0.190851045,-0.217210155
04-12-2020,-0.297757164,0.062209641,0.351545235,-0.353689835,0.216256526,-0.230557125
05-12-2020,0.277623913,-0.160784562,0.642955573,0.455730624,0.346108728,-0.024486467
06-12-2020,-0.392272985,0.057703904,0.662781643,-0.227404296,0.10120018,-0.592249374
07-12-2020,-0.475643027,0.29102789,0.171028598,-0.007392905,0.163612857,0.342253467
08-12-2020,-0.357646277,0.460389866,-0.265885045,-0.316345094,0.118731011,-0.083159725
09-12-2020,-0.275155932,0.121148337,0.345898525,-0.466638214,0.010093192,0.185510148
10-12-2020,-0.002081543,-0.214915039,0.724493355,-0.201572259,-0.708079582,-0.615701089
11-12-2020,0.289603055,0.399118406,0.520364503,-0.120023591,-0.18503617,0.490027613
12-12-2020,0,-0.003568168,0.187646002,0.12331925,-0.801775907,0.593216457
13-12-2020,0.367129423,0.545675923,0.217680267,-0.135995414,-0.010016461,0.024683183
14-12-2020,0.721164595,0.771515931,-0.18287604,-0.337563028,-0.681783492,0
15-12-2020,0.040861252,0.62452609,-0.181936107,-0.385480451,-0.612904387,-0.328856431
16-12-2020,-0.004539357,0.288944909,-0.067860446,-0.56501457,-0.432218094,-0.206079238
17-12-2020,0.273965855,0.0822498,0.280708683,0.201150216,0.332200631,-0.567736856
18-12-2020,-0.257685215,0.210636217,0.176610523,-0.175137123,-0.096631152,0.212474881
19-12-2020,0,0.087539806,0.268275596,0,0.785726899,0.309236805
20-12-2020,0,0.203850126,0.031108262,-0.162837215,0.315467569,0.18303698
21-12-2020,-0.609971528,-0.29650508,-0.427978933,0.142155218,-0.539981158,0.354739175
22-12-2020,-0.590125129,0.048504894,-0.609458063,-0.420028554,0.19509312,-0.228702651
23-12-2020,-0.053845012,0.030283632,-0.304766884,-0.045434374,0.198910657,-0.470364647
24-12-2020,-0.019525491,-0.1907306,0.195272649,0.422356132,0.398939046,-0.172447152
25-12-2020,0.041310616,0.757453841,0.267091929,-0.225134666,-0.602124872,0.405882132
26-12-2020,-0.300071263,0.671639667,0.038356613,0,-0.587018415,0.15935795
27-12-2020,-0.349767733,0.18404157,-0.031631421,-0.27609094,-0.527823279,-0.235063027
28-12-2020,-0.256108349,0.108979138,0.030818366,-0.271407118,-0.355034545,0.318983087
29-12-2020,0.089926734,-0.135116363,0.482330232,0.016125471,-0.132797494,-0.793079489
30-12-2020,0.424298122,0.030429452,0.310977057,0.265764052,0.542181323,0.198544877
31-12-2020,-0.059902917,0.330878085,-0.260454914,0.242349026,-0.005553816,0.007462386
01-01-2021,0.204065209,0.660003305,-0.102506279,-0.230497605,-0.165151041,0.223435373
02-01-2021,0.562238019,0.290692195,0.011507333,0,0.13780658,0.25041351
03-01-2021,-0.178659161,0.003029725,-0.001131675,-0.04717743,-0.249073522,0.585556749
04-01-2021,-0.039527202,0.298410355,-0.452940032,-0.011203872,-0.240438686,0.452289968
05-01-2021,0.179891181,0.21867328,0,-0.289371223,0.048153064,0.601850926
06-01-2021,0.35036527,0.455257527,0.073015386,0.020433511,0.484035671,0.338793549
07-01-2021,0.223593545,0.200669014,0.587182908,0.302130784,0.346556619,-0.122512492
08-01-2021,0.195132771,0.362717291,0.063920996,-0.468465221,0.393470105,-0.462175267
09-01-2021,0.472320348,0.072937848,-0.090363107,-0.549304028,0.233091341,0.110216246
10-01-2021,0.517432072,0.39153,0.395755418,0.120011463,0.480329669,0.330085784
11-01-2021,0.075726313,0.397227627,0.042994725,0.099789609,0.525416816,-0.069288457
12-01-2021,0.376026582,0.584721907,-0.014486502,0.106129589,0.575251632,-0.269701383
13-01-2021,0.348349214,0.621820444,0.232997937,0.241172122,0.228836837,0.295872007
14-01-2021,0.023994273,0.15640248,0.282037137,-0.380318473,0.090427428,0.101007461
15-01-2021,-0.212911308,-0.160997756,-0.142491037,-0.227911491,0.31737489,-0.26030473
16-01-2021,-0.363627699,0.342770195,-0.070592837,0.517302333,-0.413102934,-0.027462379
17-01-2021,0.059870839,0.420307552,0.182516577,-0.297425914,0,-0.018973129
18-01-2021,-0.114703306,0.133082727,0.342676914,-0.407028642,0.0063787,0.328145677
19-01-2021,-0.299427193,-0.081665982,0.327887524,-0.474365509,-0.069213113,-0.033516522
20-01-2021,0.145237277,-0.092103097,0.602447551,0.330001221,0.239563202,0.460215287
21-01-2021,-0.185636716,-0.067409943,-0.110314351,-0.4017882,0.234411653,0.303504778
22-01-2021,-0.507435796,0.299809531,-0.290710956,-0.574034999,0.683076192,0.153068912
23-01-2021,-0.382351398,0.234684402,0.283223123,-0.595132426,0.524048857,0.520469907
24-01-2021,0.042561705,0.522187805,0.319882871,-0.486129407,0.543618237,0.222483834
25-01-2021,0.422055348,0.32398768,0.012319444,0.377018498,0.294103217,0.543346
26-01-2021,0.258617212,0.324553755,-0.132624654,0.221444699,0.205078627,-0.009529623
27-01-2021,0.150254242,0.384470562,0.140824364,0.022485963,0.058072664,0.320988294
28-01-2021,-0.566143455,-0.417486952,-0.411795472,-0.554552187,-0.300110727,0.059523188
29-01-2021,-0.154289952,0.235510226,0.030705615,-0.32809939,-0.209664142,0.114386754
30-01-2021,-0.364982742,-0.084483872,0.007110302,-0.644718133,-0.62105628,0.24593342
31-01-2021,0,0.097423736,0.122283803,0,-0.852631397,0.127839924
01-02-2021,0.174562104,0.005755268,0.007467907,0.086898561,0.313895987,-0.524437387
02-02-2021,0.480071695,0.00419224,0.298866742,0.241544156,0.682343442,0.393857908
03-02-2021,0.030719044,0.456714784,0.275305241,0.112820687,0.496263518,-0.079478868
04-02-2021,0.579118546,0.051480155,0.530470796,0.30829823,0.632150504,0.044849838
05-02-2021,0.352544068,-0.010675939,0.696583318,0.306937264,0.48642619,-0.019271464
06-02-2021,0.311479879,-0.093673516,0.406839859,-0.085486166,-0.011512221,0.143378873
07-02-2021,0.400913872,-0.080894972,-0.025311961,0.507759984,0.067972117,0.17017911
08-02-2021,0.174008765,-0.099974695,0.75031643,0.032485061,0.386854725,-0.39370795
09-02-2021,0.350271386,0.138721578,0.615631312,0.077590389,0.494263378,-0.349735548
10-02-2021,0.057836983,-0.241342016,0.504806435,-0.031711122,0.161902015,-0.003141851
11-02-2021,-0.176899967,0.22665283,-0.230073164,-0.446564414,-0.12943462,0
12-02-2021,0.090861292,-0.372230906,-0.008737008,-0.076303265,-0.695126309,0.488626724
13-02-2021,0.108589309,-0.627443871,0.28138679,-0.371040711,-0.35705074,-0.201133714
14-02-2021,0,-0.156529098,0.393726971,-0.017086206,-0.299528194,0.361940975
15-02-2021,0.523453162,-0.001390401,0.510749794,0.030805872,0.183546594,0.098555183
16-02-2021,0.554185219,-0.404141228,0.584013649,0.327833005,0.434738891,-0.024508859
17-02-2021,0.126825932,0.078100455,0.393887869,0.166705829,0.203639115,0.197308875
18-02-2021,-0.004934866,0.012059659,0.109974713,-0.296827829,-0.443316894,0.186891751
19-02-2021,-0.098390871,-0.25418653,-0.078144064,-0.244026543,0.380392608,-0.06258104
20-02-2021,0.070734087,-0.255670085,0.096209183,0.332240825,0.047555921,-0.127921915
21-02-2021,0.224574185,0.16957594,0.120750348,0.259575011,0.32317895,0.468055508
22-02-2021,0.458300909,-0.383581424,0.334038637,0.050910423,0.339996909,-0.118114833
23-02-2021,0.517685556,-0.173767695,0,-0.242782228,0.212342021,0.073683693
24-02-2021,0.042437592,0.147394846,0.342075858,-0.161192655,-0.103765936,-0.474909951
25-02-2021,0.267185934,-0.258791832,0.343376374,-0.034097244,-0.375153032,-0.44732771
26-02-2021,-0.157356543,-0.372246025,0.357689629,0.066365901,-0.065722576,-0.390525464
27-02-2021,0.032433712,0.312754995,-0.026375835,-0.337883516,-0.056288888,-0.172457801
28-02-2021,0,0.645825076,0.443116441,0,-0.001284412,0.176684955
01-03-2021,0.155117757,-0.54350673,0.701098854,0,0.156308706,0
02-03-2021,-0.569194861,0.063811252,0.028300161,-0.478408472,-0.243386838,0.051488239
03-03-2021,-0.042125346,0.560209614,0.566543459,-0.195902282,-0.010505118,0.45201942
04-03-2021,0.215030373,0.814695972,0,-0.027076402,0.118943913,0
05-03-2021,0.370143658,0.087666449,0.53299061,-0.074209223,0.461656787,0.259509888
06-03-2021,0.171647901,0.140205426,0.556076333,-0.005549567,0.251881369,-0.122190478
07-03-2021,0.282823424,0.208270358,0.485665877,-0.161514329,0.258557074,0.213044326
08-03-2021,0.175558373,0,0.630301531,0.283710504,0.405288202,0
09-03-2021,-0.113602465,0,0.710748526,-0.398474077,-0.058093099,0.014591517
10-03-2021,-0.277224031,-0.370894261,0.432029605,-0.352791319,-0.029374521,-0.651269345
11-03-2021,-0.367265705,-0.610399074,0.498919499,-0.274860667,0.257871981,-0.251795195
12-03-2021,-0.277538592,0.01752324,0.019625563,-0.335320467,-0.41944824,-0.53361692
13-03-2021,0,0.502167939,0.335531114,0,-0.498822324,0.088383585
14-03-2021,-0.077173573,-0.005835805,0.140582852,0,0.763407675,0.747914273
15-03-2021,0,-0.239756097,0.543214352,-0.042881733,0.502634833,0.506024829
16-03-2021,-0.313970317,-0.140320527,-0.156805488,-0.381252436,0.164461544,-0.168452637
17-03-2021,-0.286099057,0.464481192,0.006729445,-0.382696266,-0.445152333,0.411781413
18-03-2021,-0.582197955,0.444334641,-0.192966495,-0.590637088,0.380290973,-0.036948209
19-03-2021,-0.546403519,-0.454476048,-0.000468181,-0.680977003,-0.174921073,0
20-03-2021,-0.303559818,-0.524038906,0.302582026,-0.469940176,-0.213176669,-0.394571231
21-03-2021,0,0.755439515,0.247074609,0,0.476913925,0.394067098
22-03-2021,0.043873277,0.071542712,-0.114504893,0.06103497,0,0.619441795
23-03-2021,-0.692662985,0.475249467,-0.667598082,-0.763457591,-0.433302585,-0.407889482
24-03-2021,0.660853673,0.715359632,0,0.156725427,0.221405494,-0.149122518
25-03-2021,0.006824232,0.114006387,-0.786648423,-0.038677049,0,0
26-03-2021,0.521848572,0.510723293,0,0,-0.335946163,0.579686036
27-03-2021,0.285610715,0.399961201,0,-0.38341079,-0.117715347,0.260674849
28-03-2021,0.39527801,0.461733164,0,0,0,0.450916876
29-03-2021,-0.288732824,-0.096038071,0,0,0.629904471,-0.209637043
30-03-2021,-0.074124042,0.180428454,0,-0.436213563,-0.255254763,0.28537076
31-03-2021,-0.09911895,0.518909583,-0.248581402,-0.267951838,-0.113889663,0.471868233
01-04-2021,-0.143080374,0.318762663,0.102811314,-0.326825007,0.095728255,0.099863994
02-04-2021,0.029482547,0.355276502,0.204944959,0,0.074261502,0.326698457
03-04-2021,0.314263701,0.427318493,-0.021793542,-0.332953443,-0.11049501,0.324869069
04-04-2021,0.120853682,0.598651648,0.355240954,-0.437066696,0.11533725,0.655323891
05-04-2021,-0.507470577,0.355629563,-0.124422128,0.045652823,-0.702610074,0.508119771
06-04-2021,-0.056650787,0.324519096,0.578961195,-0.441839852,0.094321776,0.694923813
07-04-2021,-0.100945717,0.359111592,0.247603564,-0.406862231,-0.030596044,0.190985552
08-04-2021,-0.100945717,0.359111592,0.247603564,-0.406862231,-0.030596044,0.190985552
09-04-2021,-0.128944481,0.347818089,-0.148701646,-0.477153592,-0.055945798,0.315415851
10-04-2021,-0.092008258,0.354932745,0.034910665,-0.505469677,0.070476509,0.635376391
11-04-2021,0.214082927,0.606078936,0.553088747,-0.498220273,0.375257996,0.604605575
12-04-2021,0.284902574,0.415632828,0.398448199,-0.183488392,0.157110799,0.498912128
13-04-2021,0.66347871,0.632072692,0.783589705,0.571671859,0.624938532,0
14-04-2021,0.517922222,0.636861162,0.669406131,0.152366356,0.448043636,0
15-04-2021,0.069904754,0.397984098,0.641455017,-0.207254224,-0.110367817,0.12046806
16-04-2021,0.158869747,0.386570532,0.511623735,-0.134677689,0.281234037,-0.437660627
17-04-2021,0.120945931,0.311180002,0.185959402,-0.124827718,-0.046099637,0.423876702
18-04-2021,-0.008306889,0.124992186,0.093554502,-0.214770539,-0.633707062,0.196443518
19-04-2021,-0.07214977,0.37406893,-0.081090023,-0.428922684,-0.026213944,0.273656681
20-04-2021,0.179994845,0.082946453,0.34068109,-0.539147783,-0.203825884,0.267802961
