model,task,task_type,target_col,scenario,channel_variant,feature_count,features,notes,n_train,n_test,walkforward_folds,walkforward_used_gpu_any,walkforward_n_train_total,walkforward_n_test_total,reference_used_gpu,reference_best_iteration,reference_best_score,reference_model_path,MAE,MSE,RMSE,Accuracy,Precision,Recall,F1,PositiveRate,PredictedPositiveRate,ROC_AUC,PR_AUC
lightgbm,jump,classification,target_jump_flag,raw__single__geopolitical_normalisation_and_peace,raw,15,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw__z_Geopolitical Normalisation and Peace,"channel_variant=raw, single_channel=z_Geopolitical Normalisation and Peace",510,103,2,False,510,103,False,64,0.7332852947742292,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__raw__single__geopolitical_normalisation_and_peace.json,,,,0.7184466019417476,0.7142857142857143,0.5681818181818182,0.6329113924050633,0.42718446601941745,0.33980582524271846,0.7484591679506933,0.6726562198682853
lightgbm,jump,classification,target_jump_flag,raw_decay__market_only,raw_decay,14,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15),"channel_variant=raw_decay, no_news_features",510,103,2,False,510,103,False,63,0.7131278600421188,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__raw_decay__market_only.json,,,,0.7184466019417476,0.7272727272727273,0.5454545454545454,0.6233766233766234,0.42718446601941745,0.32038834951456313,0.7415254237288135,0.6597225459276326
lightgbm,jump,classification,target_jump_flag,raw_decay__market_plus_global_sentiment,raw_decay,15,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | Global_Sentiment,"channel_variant=raw_decay, global_sentiment_only",510,103,2,False,510,103,False,2,0.7482047507940379,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__raw_decay__market_plus_global_sentiment.json,,,,0.7087378640776699,0.6060606060606061,0.9090909090909091,0.7272727272727273,0.42718446601941745,0.6407766990291263,0.8195300462249615,0.7226737952664628
lightgbm,jump,classification,target_jump_flag,raw_decay__market_plus_top3_channels,raw_decay,17,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw_decay__z_Demand and macro economy | raw_decay__z_Inventory SPR and refinery | raw_decay__z_Supply Shock and availability risk,"channel_variant=raw_decay, channels=3",510,103,2,False,510,103,False,49,0.7104952185903032,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__raw_decay__market_plus_top3_channels.json,,,,0.42718446601941745,0.4,0.6818181818181818,0.5042016806722689,0.42718446601941745,0.7281553398058253,0.5993836671802774,0.6126628528165902
lightgbm,jump,classification,target_jump_flag,raw_decay__market_plus_all6_channels,raw_decay,20,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw_decay__z_Supply Shock and availability risk | raw_decay__z_Transport logistics and chokepoints | raw_decay__z_Demand and macro economy | raw_decay__z_Inventory SPR and refinery | raw_decay__z_OPEC producer policy | raw_decay__z_Geopolitical Normalisation and Peace,"channel_variant=raw_decay, channels=6",510,103,2,False,510,103,False,64,0.7158828264055295,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__raw_decay__market_plus_all6_channels.json,,,,0.6796116504854369,0.6571428571428571,0.5227272727272727,0.5822784810126582,0.42718446601941745,0.33980582524271846,0.7272727272727273,0.6897085658904193
lightgbm,jump,classification,target_jump_flag,raw_decay__single__supply_shock_and_availability_risk,raw_decay,15,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw_decay__z_Supply Shock and availability risk,"channel_variant=raw_decay, single_channel=z_Supply Shock and availability risk",510,103,2,False,510,103,False,73,0.7313765665583474,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__raw_decay__single__supply_shock_and_availability_risk.json,,,,0.6990291262135923,0.6756756756756757,0.5681818181818182,0.6172839506172839,0.42718446601941745,0.3592233009708738,0.7565485362095532,0.6891495661587923
lightgbm,jump,classification,target_jump_flag,raw_decay__single__transport_logistics_and_chokepoints,raw_decay,15,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw_decay__z_Transport logistics and chokepoints,"channel_variant=raw_decay, single_channel=z_Transport logistics and chokepoints",510,103,2,False,510,103,False,2,0.7447594614264396,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__raw_decay__single__transport_logistics_and_chokepoints.json,,,,0.6990291262135923,0.5970149253731343,0.9090909090909091,0.7207207207207207,0.42718446601941745,0.6504854368932039,0.8210708782742682,0.7262294018191049
lightgbm,jump,classification,target_jump_flag,raw_decay__single__demand_and_macro_economy,raw_decay,15,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw_decay__z_Demand and macro economy,"channel_variant=raw_decay, single_channel=z_Demand and macro economy",510,103,2,False,510,103,False,2,0.7557086093345228,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__raw_decay__single__demand_and_macro_economy.json,,,,0.7087378640776699,0.6060606060606061,0.9090909090909091,0.7272727272727273,0.42718446601941745,0.6407766990291263,0.8152927580893683,0.722353556756754
lightgbm,jump,classification,target_jump_flag,raw_decay__single__inventory_spr_and_refinery,raw_decay,15,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw_decay__z_Inventory SPR and refinery,"channel_variant=raw_decay, single_channel=z_Inventory SPR and refinery",510,103,2,False,510,103,False,1,0.7221249522257295,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__raw_decay__single__inventory_spr_and_refinery.json,,,,0.7281553398058253,0.625,0.9090909090909091,0.7407407407407407,0.42718446601941745,0.6213592233009708,0.8091294298921416,0.6935185433329356
lightgbm,jump,classification,target_jump_flag,raw_decay__single__opec_producer_policy,raw_decay,15,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw_decay__z_OPEC producer policy,"channel_variant=raw_decay, single_channel=z_OPEC producer policy",510,103,2,False,510,103,False,2,0.7496722211832514,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__raw_decay__single__opec_producer_policy.json,,,,0.7184466019417476,0.6153846153846154,0.9090909090909091,0.7339449541284404,0.42718446601941745,0.6310679611650486,0.8212634822804314,0.7211398277055305
lightgbm,jump,classification,target_jump_flag,raw_decay__single__geopolitical_normalisation_and_peace,raw_decay,15,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw_decay__z_Geopolitical Normalisation and Peace,"channel_variant=raw_decay, single_channel=z_Geopolitical Normalisation and Peace",510,103,2,False,510,103,False,95,0.733125460228952,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__raw_decay__single__geopolitical_normalisation_and_peace.json,,,,0.7087378640776699,0.71875,0.5227272727272727,0.6052631578947368,0.42718446601941745,0.3106796116504854,0.6594761171032358,0.6077104541917024
lightgbm,jump,classification,target_jump_flag,imputed_locf5__market_only,imputed_locf5,14,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15),"channel_variant=imputed_locf5, no_news_features",510,103,2,False,510,103,False,63,0.7131278600421188,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__imputed_locf5__market_only.json,,,,0.7184466019417476,0.7272727272727273,0.5454545454545454,0.6233766233766234,0.42718446601941745,0.32038834951456313,0.7415254237288135,0.6597225459276326
lightgbm,jump,classification,target_jump_flag,imputed_locf5__market_plus_global_sentiment,imputed_locf5,15,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | Global_Sentiment,"channel_variant=imputed_locf5, global_sentiment_only",510,103,2,False,510,103,False,2,0.7482047507940379,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__imputed_locf5__market_plus_global_sentiment.json,,,,0.7087378640776699,0.6060606060606061,0.9090909090909091,0.7272727272727273,0.42718446601941745,0.6407766990291263,0.8195300462249615,0.7226737952664628
lightgbm,jump,classification,target_jump_flag,imputed_locf5__market_plus_top3_channels,imputed_locf5,17,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5__z_Demand and macro economy | imputed_locf5__z_Inventory SPR and refinery | imputed_locf5__z_Supply Shock and availability risk,"channel_variant=imputed_locf5, channels=3",510,103,2,False,510,103,False,41,0.7611053206154871,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__imputed_locf5__market_plus_top3_channels.json,,,,0.6796116504854369,0.6571428571428571,0.5227272727272727,0.5822784810126582,0.42718446601941745,0.33980582524271846,0.7291987673343606,0.6608620697756197
lightgbm,jump,classification,target_jump_flag,imputed_locf5__market_plus_all6_channels,imputed_locf5,20,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5__z_Supply Shock and availability risk | imputed_locf5__z_Transport logistics and chokepoints | imputed_locf5__z_Demand and macro economy | imputed_locf5__z_Inventory SPR and refinery | imputed_locf5__z_OPEC producer policy | imputed_locf5__z_Geopolitical Normalisation and Peace,"channel_variant=imputed_locf5, channels=6",510,103,2,False,510,103,False,154,0.781656866428277,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__imputed_locf5__market_plus_all6_channels.json,,,,0.6893203883495146,0.7,0.4772727272727273,0.5675675675675675,0.42718446601941745,0.2912621359223301,0.6483050847457628,0.6066486281151056
lightgbm,jump,classification,target_jump_flag,imputed_locf5__single__supply_shock_and_availability_risk,imputed_locf5,15,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5__z_Supply Shock and availability risk,"channel_variant=imputed_locf5, single_channel=z_Supply Shock and availability risk",510,103,2,False,510,103,False,13,0.7443261582037589,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__imputed_locf5__single__supply_shock_and_availability_risk.json,,,,0.7184466019417476,0.6595744680851063,0.7045454545454546,0.6813186813186813,0.42718446601941745,0.4563106796116505,0.7989214175654853,0.7026686183588746
lightgbm,jump,classification,target_jump_flag,imputed_locf5__single__transport_logistics_and_chokepoints,imputed_locf5,15,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5__z_Transport logistics and chokepoints,"channel_variant=imputed_locf5, single_channel=z_Transport logistics and chokepoints",510,103,2,False,510,103,False,45,0.7113173089710048,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__imputed_locf5__single__transport_logistics_and_chokepoints.json,,,,0.6893203883495146,0.6578947368421053,0.5681818181818182,0.6097560975609756,0.42718446601941745,0.36893203883495146,0.7103235747303543,0.6524781794220621
lightgbm,jump,classification,target_jump_flag,imputed_locf5__single__demand_and_macro_economy,imputed_locf5,15,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5__z_Demand and macro economy,"channel_variant=imputed_locf5, single_channel=z_Demand and macro economy",510,103,2,False,510,103,False,2,0.7669066973561594,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__imputed_locf5__single__demand_and_macro_economy.json,,,,0.6990291262135923,0.5970149253731343,0.9090909090909091,0.7207207207207207,0.42718446601941745,0.6504854368932039,0.8041217257318951,0.6843610900983682
lightgbm,jump,classification,target_jump_flag,imputed_locf5__single__inventory_spr_and_refinery,imputed_locf5,15,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5__z_Inventory SPR and refinery,"channel_variant=imputed_locf5, single_channel=z_Inventory SPR and refinery",510,103,2,False,510,103,False,7,0.7450485467815238,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__imputed_locf5__single__inventory_spr_and_refinery.json,,,,0.7669902912621359,0.6923076923076923,0.8181818181818182,0.75,0.42718446601941745,0.5048543689320388,0.7871725731895224,0.6728468446282792
lightgbm,jump,classification,target_jump_flag,imputed_locf5__single__opec_producer_policy,imputed_locf5,15,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5__z_OPEC producer policy,"channel_variant=imputed_locf5, single_channel=z_OPEC producer policy",510,103,2,False,510,103,False,2,0.7516304843585206,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__imputed_locf5__single__opec_producer_policy.json,,,,0.7184466019417476,0.6153846153846154,0.9090909090909091,0.7339449541284404,0.42718446601941745,0.6310679611650486,0.7998844375963019,0.6857411306020313
lightgbm,jump,classification,target_jump_flag,imputed_locf5__single__geopolitical_normalisation_and_peace,imputed_locf5,15,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5__z_Geopolitical Normalisation and Peace,"channel_variant=imputed_locf5, single_channel=z_Geopolitical Normalisation and Peace",510,103,2,False,510,103,False,2,0.7447594614264396,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__imputed_locf5__single__geopolitical_normalisation_and_peace.json,,,,0.7184466019417476,0.6153846153846154,0.9090909090909091,0.7339449541284404,0.42718446601941745,0.6310679611650486,0.8218412942989215,0.7268491132672493
lightgbm,jump,classification,target_jump_flag,imputed_locf5_decay__market_only,imputed_locf5_decay,14,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15),"channel_variant=imputed_locf5_decay, no_news_features",510,103,2,False,510,103,False,63,0.7131278600421188,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__imputed_locf5_decay__market_only.json,,,,0.7184466019417476,0.7272727272727273,0.5454545454545454,0.6233766233766234,0.42718446601941745,0.32038834951456313,0.7415254237288135,0.6597225459276326
lightgbm,jump,classification,target_jump_flag,imputed_locf5_decay__market_plus_global_sentiment,imputed_locf5_decay,15,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | Global_Sentiment,"channel_variant=imputed_locf5_decay, global_sentiment_only",510,103,2,False,510,103,False,2,0.7482047507940379,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__imputed_locf5_decay__market_plus_global_sentiment.json,,,,0.7087378640776699,0.6060606060606061,0.9090909090909091,0.7272727272727273,0.42718446601941745,0.6407766990291263,0.8195300462249615,0.7226737952664628
lightgbm,jump,classification,target_jump_flag,imputed_locf5_decay__market_plus_top3_channels,imputed_locf5_decay,17,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5_decay__z_Demand and macro economy | imputed_locf5_decay__z_Inventory SPR and refinery | imputed_locf5_decay__z_Supply Shock and availability risk,"channel_variant=imputed_locf5_decay, channels=3",510,103,2,False,510,103,False,43,0.7054290869692781,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__imputed_locf5_decay__market_plus_top3_channels.json,,,,0.4174757281553398,0.3918918918918919,0.6590909090909091,0.4915254237288136,0.42718446601941745,0.7184466019417476,0.6001540832049306,0.596954105651177
lightgbm,jump,classification,target_jump_flag,imputed_locf5_decay__market_plus_all6_channels,imputed_locf5_decay,20,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5_decay__z_Supply Shock and availability risk | imputed_locf5_decay__z_Transport logistics and chokepoints | imputed_locf5_decay__z_Demand and macro economy | imputed_locf5_decay__z_Inventory SPR and refinery | imputed_locf5_decay__z_OPEC producer policy | imputed_locf5_decay__z_Geopolitical Normalisation and Peace,"channel_variant=imputed_locf5_decay, channels=6",510,103,2,False,510,103,False,65,0.7250622956002805,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__imputed_locf5_decay__market_plus_all6_channels.json,,,,0.6601941747572816,0.6216216216216216,0.5227272727272727,0.5679012345679012,0.42718446601941745,0.3592233009708738,0.6278890600924499,0.6219860929931621
lightgbm,jump,classification,target_jump_flag,imputed_locf5_decay__single__supply_shock_and_availability_risk,imputed_locf5_decay,15,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5_decay__z_Supply Shock and availability risk,"channel_variant=imputed_locf5_decay, single_channel=z_Supply Shock and availability risk",510,103,2,False,510,103,False,69,0.7528975663530372,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__imputed_locf5_decay__single__supply_shock_and_availability_risk.json,,,,0.7281553398058253,0.7105263157894737,0.6136363636363636,0.6585365853658537,0.42718446601941745,0.36893203883495146,0.7835130970724191,0.7039248784621318
lightgbm,jump,classification,target_jump_flag,imputed_locf5_decay__single__transport_logistics_and_chokepoints,imputed_locf5_decay,15,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5_decay__z_Transport logistics and chokepoints,"channel_variant=imputed_locf5_decay, single_channel=z_Transport logistics and chokepoints",510,103,2,False,510,103,False,67,0.7200929130633773,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__imputed_locf5_decay__single__transport_logistics_and_chokepoints.json,,,,0.6990291262135923,0.6756756756756757,0.5681818181818182,0.6172839506172839,0.42718446601941745,0.3592233009708738,0.6910631741140216,0.6352479814510589
lightgbm,jump,classification,target_jump_flag,imputed_locf5_decay__single__demand_and_macro_economy,imputed_locf5_decay,15,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5_decay__z_Demand and macro economy,"channel_variant=imputed_locf5_decay, single_channel=z_Demand and macro economy",510,103,2,False,510,103,False,2,0.7465778221327702,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__imputed_locf5_decay__single__demand_and_macro_economy.json,,,,0.6990291262135923,0.5970149253731343,0.9090909090909091,0.7207207207207207,0.42718446601941745,0.6504854368932039,0.8102850539291216,0.7136786749053579
lightgbm,jump,classification,target_jump_flag,imputed_locf5_decay__single__inventory_spr_and_refinery,imputed_locf5_decay,15,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5_decay__z_Inventory SPR and refinery,"channel_variant=imputed_locf5_decay, single_channel=z_Inventory SPR and refinery",510,103,2,False,510,103,False,1,0.7221249522257295,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__imputed_locf5_decay__single__inventory_spr_and_refinery.json,,,,0.7184466019417476,0.6153846153846154,0.9090909090909091,0.7339449541284404,0.42718446601941745,0.6310679611650486,0.8075885978428351,0.6931411321120573
lightgbm,jump,classification,target_jump_flag,imputed_locf5_decay__single__opec_producer_policy,imputed_locf5_decay,15,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5_decay__z_OPEC producer policy,"channel_variant=imputed_locf5_decay, single_channel=z_OPEC producer policy",510,103,2,False,510,103,False,2,0.7498510645173366,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__imputed_locf5_decay__single__opec_producer_policy.json,,,,0.7184466019417476,0.6153846153846154,0.9090909090909091,0.7339449541284404,0.42718446601941745,0.6310679611650486,0.8258859784283513,0.7295936982332651
lightgbm,jump,classification,target_jump_flag,imputed_locf5_decay__single__geopolitical_normalisation_and_peace,imputed_locf5_decay,15,jump_lag1 | jump_lag2 | jump_lag3 | jump_lag4 | vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5_decay__z_Geopolitical Normalisation and Peace,"channel_variant=imputed_locf5_decay, single_channel=z_Geopolitical Normalisation and Peace",510,103,2,False,510,103,False,95,0.7484884858614903,artifacts/results/tree_model_walkforward_lightgbm_full/reference_model__lightgbm__jump__imputed_locf5_decay__single__geopolitical_normalisation_and_peace.json,,,,0.7087378640776699,0.71875,0.5227272727272727,0.6052631578947368,0.42718446601941745,0.3106796116504854,0.6448382126348228,0.6011633463056453
