Date,Open,High,Low,Close,CO1 Comdty - Open Interest,SMAVG (15),target_return,parkinson_var,target_vol_parkinson,sigmahat_pre_m,target_jump_flag
,72.22,72.44,70.3,70.76,321634.0,307666.0,-0.02374081617534607,0.0003243215331726237,0.018008929262247206,0.01456957976969245,0.0
,70.65,71.52,70.4,71.43,298026.0,318911.0,0.009424079875296698,8.985482686724812e-05,0.009479178596653199,0.014700358807891504,0.0
,71.35,72.49,71.25,71.83,284459.0,331088.0,0.0055842669198282735,0.00010737030224766866,0.010361964207990137,0.014629553736825214,0.0
,71.77,72.75,71.42,72.21,262527.0,344391.0,0.005276324376380259,0.00012278707821534006,0.011080933093171354,0.014611665300149252,0.0
,72.15,72.95,72.05,72.63,244143.0,357331.0,0.005799519154986221,5.558206884912577e-05,0.007455338278651464,0.014577561971389652,0.0
,72.76,75.0,72.7,74.78,228569.0,342410.0,0.029172409930890986,0.00034989636920210003,0.018705517079249643,0.014517004112122115,0.0
,74.72,74.87,74.21,74.73,193352.0,326290.0,-0.0006688516067683281,2.827673856914587e-05,0.0053175876644532966,0.014640953592595278,0.0
,74.73,76.42,74.68,75.82,159502.0,308947.0,0.014480492145989565,0.00019132974953509844,0.013832199735945778,0.014588369993475106,0.0
,75.54,76.34,75.39,76.21,147113.0,290884.0,0.005130577589837593,5.655749738749193e-05,0.007520471885958483,0.014577254541004309,0.0
,76.34,76.97,75.73,75.95,125670.0,272181.0,-0.0034174586362443193,9.513907574204322e-05,0.009753926170627049,0.014564084390416253,0.0
,75.99,77.42,75.67,77.14,88280.0,251464.0,0.015546723738300017,0.0001885362331108523,0.013730849686412428,0.014417069367733083,0.0
,77.33,78.03,77.18,77.77,44719.0,229082.0,0.008133799926770102,4.326948000991757e-05,0.006577954089982505,0.014462796756801883,0.0
,77.53,77.79,77.0,77.42,37338.0,207540.0,-0.004510607557349999,3.75794537274235e-05,0.006130208293967139,0.014415474397089149,0.0
,79.6,79.71,77.87,78.18,352236.0,292664.0,0.009768715215306756,0.00019671952651048382,0.014025673834453866,0.014289321670789272,0.0
,78.45,78.94,77.37,78.09,325339.0,303719.0,-0.001151852690225219,0.00014555580417524927,0.01206465101754913,0.014282849787086743,0.0
,78.07,78.9,77.73,78.05,307701.0,314425.0,-0.0005123607131425345,8.050308477075766e-05,0.008972351128369735,0.01432737448638194,0.0
,77.78,79.73,77.46,79.03,293128.0,325589.0,0.012477880255443274,0.00030091013197182316,0.017346761426036365,0.014346260542425588,0.0
,78.97,79.5,78.51,79.4,253915.0,336632.0,0.004670841036205964,5.663529250251643e-05,0.007525642331556585,0.014502830528117768,0.0
,79.44,79.83,78.51,78.7,215643.0,348026.0,-0.008855212829733006,0.00010026774370017248,0.010013378236148502,0.014394192960491659,0.0
,78.67,80.12,78.23,78.8,180398.0,357564.0,0.0012698414404761493,0.00020554326945292932,0.014336780302875864,0.014315861518057402,0.0
,78.97,81.48,78.97,81.2,177443.0,336547.0,0.03000225030379866,0.0003531127507444577,0.018791294546796334,0.01435187287265284,0.0
,81.35,82.55,81.17,81.87,124949.0,314157.0,0.008217376220724937,0.00010250612375423043,0.010124530791806129,0.01445359188695633,0.0
,81.45,82.22,81.1,81.34,105712.0,292008.0,-0.006494722909278217,6.784931354280291e-05,0.008237069475414355,0.014450516290822526,0.0
,81.8,82.44,81.32,81.72,52349.0,266938.0,0.004660869470342277,6.748518895362412e-05,0.008214936941548859,0.01441074545749479,0.0
,81.63,82.87,81.6,82.72,46263.0,241930.0,0.012162640810697845,8.602523345863168e-05,0.00927497889262459,0.014375236697479012,0.0
,81.0,81.92,79.85,80.78,413319.0,393059.0,-0.023732000624852034,0.00023624719933406282,0.015370335042999643,0.014367058383701713,0.0
,80.88,81.75,79.8,81.41,397768.0,411247.0,0.007768705450619251,0.00021021902800300724,0.014498931960768947,0.014413917639051359,0.0
,81.74,81.85,79.17,80.05,384728.0,429848.0,-0.016846676143162043,0.00039972811660677677,0.019993201759767664,0.014486567823512413,0.0
,80.23,80.31,78.69,79.29,375068.0,451362.0,-0.009539422158416855,0.0001497753615364106,0.012238274450935092,0.014431405013152855,0.0
,79.44,80.88,79.22,79.78,342553.0,471115.0,0.006160829192953798,0.00015510977893429693,0.0124543076457223,0.01441428571704625,0.0
,80.11,80.41,78.99,79.83,307793.0,452573.0,0.0006265271804464234,0.00011449791318283152,0.010700369768509474,0.014402798132005384,0.0
,80.04,80.12,75.88,76.44,238026.0,430823.0,-0.04339325428563523,0.0010662793696917668,0.0326539334490007,0.014161066855773776,1.0
,76.35,77.57,75.11,76.17,209791.0,407825.0,-0.003538434987375716,0.0003745895185751921,0.01935431524428576,0.014676852033180693,0.0
,75.67,77.08,75.35,76.89,193137.0,384625.0,0.009408144659392548,0.0001858502469470493,0.013632690378170016,0.014797293252701394,0.0
,76.6,77.91,75.77,77.62,145716.0,360039.0,0.009449296896670845,0.00027978442102045146,0.016726757636208265,0.014854944788002694,0.0
,77.64,78.03,76.55,77.34,124424.0,334409.0,-0.0036138397616092277,0.0001322567679741835,0.011500294255982474,0.014669576465098326,0.0
,76.82,77.32,75.09,75.91,83868.0,305973.0,-0.018662858150474193,0.0003089010098621617,0.017575579929611475,0.014395998780635699,0.0
,76.28,76.92,75.42,75.47,67516.0,278182.0,-0.0058132017318994755,0.0001398805161216552,0.011827109373031738,0.014529280865662152,0.0
,69.13,69.68,64.61,65.47,332658.0,303533.0,-0.14214320384377732,0.002058334971652743,0.045368876684933945,0.014495481487302465,1.0
,65.62,67.63,65.02,66.12,301972.0,309678.0,0.009879250499824188,0.0005586671713663256,0.023636141211422934,0.015524379258869708,0.0
,66.12,67.42,65.77,66.62,282674.0,315647.0,0.007533559812709534,0.00022143365404716852,0.014880646963326848,0.01559030423573401,0.0
,66.68,68.38,66.06,66.76,269272.0,323884.0,0.0020992660281011766,0.0004297142274929851,0.02072954962108403,0.01564134895873567,0.0
,66.99,67.64,65.27,66.79,258333.0,332812.0,0.0004492699439104797,0.000458825966797366,0.02142022331343364,0.01564366227415096,0.0
,66.9,66.9,61.71,62.53,262983.0,344753.0,-0.06590692715833857,0.0023519690774679793,0.0484971038049488,0.01577364534303643,1.0
,62.6,64.48,62.56,63.48,242248.0,356401.0,0.01507845407900188,0.0003295809985258597,0.01815436582549387,0.01691888036204217,0.0
,63.6,63.81,62.27,62.6,228951.0,338689.0,-0.013959617552155912,0.00021526170656839514,0.014671799704480536,0.016935520283860125,0.0
,62.58,62.79,58.41,58.8,210988.0,320937.0,-0.06262342320147152,0.0018858009927397738,0.04342581021397038,0.01680653792391127,1.0
,58.98,61.13,58.6,60.48,180563.0,301893.0,0.028170876966696845,0.0006443753527354515,0.02538454948852651,0.017244247074989116,0.0
,60.39,61.4,58.92,60.21,121093.0,280626.0,-0.004474280394921593,0.0006130914804582712,0.024760684167814732,0.017485323978790063,0.0
,60.63,61.27,58.55,58.76,103909.0,260218.0,-0.024377100170680066,0.0007437088525164183,0.027271025879427754,0.017632975170972513,0.0
,59.12,60.37,57.5,59.51,68839.0,239182.0,0.012683014351084765,0.0008556643971062982,0.02925174177901716,0.017859461904287003,0.0
,59.28,59.93,58.25,58.71,60010.0,218673.0,-0.013534295580666544,0.00029158397044720376,0.017075830007563433,0.018208891074328843,0.0
,60.29,62.02,59.33,61.45,323785.0,266640.0,0.04561376593594968,0.0007091560943233905,0.026629984872759326,0.01822256215566601,0.0
,61.53,61.58,59.92,60.28,305864.0,272965.0,-0.01922346225374927,0.000269334637307647,0.01641141789449184,0.018491448033554493,0.0
,60.25,61.21,58.64,59.61,286411.0,280022.0,-0.01117702852645941,0.0006635869973374469,0.025760182401090386,0.01854295490451113,0.0
,59.0,59.24,55.89,56.26,247883.0,288474.0,-0.057839542170124325,0.0012221721099758965,0.034959578229376516,0.018806313750802616,1.0
,56.51,58.11,56.04,57.24,194563.0,294518.0,0.017269151626539525,0.00047452447967920503,0.021783582801715724,0.01931101421146792,0.0
,56.49,56.75,54.28,54.35,165800.0,300982.0,-0.051808341121032164,0.000714218480472392,0.026724866332170718,0.01947944004960767,0.0
,54.97,55.33,52.79,53.82,109100.0,304255.0,-0.009799468268458789,0.0007965072366571195,0.028222459791044426,0.019757460926095993,0.0
,53.49,54.66,50.36,50.47,94251.0,283783.0,-0.06426604494658861,0.002421325410428944,0.04920696506013091,0.01996916136433757,1.0
,50.84,55.29,49.93,54.47,80651.0,263346.0,0.07627099104341228,0.0037502454385897406,0.061239247534483475,0.020870861419719392,1.0
,54.65,54.67,51.94,52.16,47706.0,241537.0,-0.043334173777185736,0.0009464416750133535,0.03076429220725472,0.02219665713926499,0.0
,53.44,53.8,51.6,52.2,43746.0,220564.0,0.0007665772701956897,0.0006287309563934011,0.025074508098732486,0.022515950693390345,0.0
,53.0,54.82,52.66,53.8,492814.0,229816.0,0.030190972279145356,0.0005828323932103665,0.024141921903824613,0.02270809062565471,0.0
,60.62,61.04,58.9,58.99,362941.0,324411.0,0.09209447084724509,0.0004593737556212917,0.021433006219877128,0.0228762934449515,1.0
,59.36,60.86,59.11,60.64,352122.0,340613.0,0.027586803319132436,0.00030702018596959327,0.017521991495534784,0.02302291604523054,0.0
,60.42,61.45,60.03,61.32,333846.0,356586.0,0.011151312669497315,0.0001971429377344109,0.014040759870263821,0.02300739142475432,0.0
,61.05,61.54,60.04,61.18,333622.0,373450.0,-0.002285715280856415,0.0002196225110388277,0.014819666360577343,0.02306847408964479,0.0
,61.33,63.0,61.32,62.7,314182.0,391215.0,0.02454110891611805,0.0002634899021241441,0.016232372042438655,0.023078692399043654,0.0
,62.74,63.15,62.25,62.74,310107.0,408973.0,0.0006377551236571577,7.431549909166498e-05,0.008620643774780685,0.023153291693881303,0.0
,62.59,62.71,60.57,61.5,272112.0,394259.0,-0.019962027950059635,0.0004348145713530394,0.02085220782922133,0.023145795658199204,0.0
,61.37,62.33,60.21,61.14,238753.0,376862.0,-0.005870858349783958,0.00043189400735192484,0.020782059747578557,0.023234295677334753,0.0
,61.02,61.51,60.41,61.09,198934.0,356703.0,-0.0008181298010132565,0.00011744473990058126,0.01083719243626232,0.023373266161953413,0.0
,61.13,61.92,60.7,61.64,170591.0,335072.0,0.008962823790239938,0.00014282368655724214,0.011950886433953012,0.023401723423295183,0.0
,61.49,61.69,59.49,59.93,115534.0,310227.0,-0.028133795981821308,0.00047561270356740126,0.02180854657164024,0.023382523285162826,0.0
,59.87,61.79,59.75,61.32,102837.0,287289.0,0.02292883953351943,0.0004065163212758687,0.020162249906096014,0.02349985837200693,0.0
,61.26,62.67,61.04,61.65,66051.0,263306.0,0.005367175606739494,0.0002504900052945669,0.0158268760434448,0.023615183620843097,0.0
,61.97,62.32,61.57,61.89,58370.0,240521.0,0.0038853861409169355,5.2873148265016204e-05,0.007271392457089371,0.02359738464325051,0.0
,62.7,63.98,62.69,63.61,331419.0,280750.0,0.027412074939443087,0.00014963612313518984,0.012232584483059573,0.02359605601785088,0.0
,63.69,64.81,63.25,64.57,326790.0,289274.0,0.014979215947662716,0.00021411135923176116,0.014632544523484668,0.023613484832219783,0.0
,64.86,66.39,64.42,66.25,314223.0,298850.0,0.025685558227955596,0.00032725837748891147,0.018090284063245428,0.023616508366348057,0.0
,66.39,66.83,65.9,66.5,297958.0,311011.0,0.0037664827954770885,7.082987277602083e-05,0.008416048525051458,0.023607383616082108,0.0
,66.44,66.65,65.58,66.45,262530.0,321657.0,-0.0007521625025539436,9.447155357526948e-05,0.009719647811277396,0.023596199348211958,0.0
,66.3,67.38,65.63,67.08,221659.0,332031.0,0.009436151795753744,0.00024976534051322346,0.01580396597418583,0.023605599498447385,0.0
,67.05,67.31,66.69,67.07,180153.0,340150.0,-0.00014908684336223388,3.088549168281817e-05,0.005557471698786974,0.023669861220697787,0.0
,66.96,67.73,66.87,67.12,162400.0,321010.0,0.0007452120473052659,5.8896995583487206e-05,0.007674437802437857,0.023650440471814246,0.0
,66.97,67.47,64.54,64.76,127974.0,300684.0,-0.03579393334951675,0.0007109495427547598,0.026663637087891063,0.023587867597170648,0.0
,64.79,65.74,64.32,65.21,101393.0,279527.0,0.006924702595676457,0.00017198803836900405,0.013114421007768664,0.023764111730945236,0.0
,65.64,66.7,65.27,66.39,49746.0,255403.0,0.017933611325957166,0.00016940654186541637,0.013015626833365206,0.023684115740095078,0.0
,66.38,66.38,65.67,66.03,40486.0,231383.0,-0.0054372585245880956,4.170832947153628e-05,0.006458198624348455,0.023691022027954724,0.0
,66.91,67.76,66.7,67.55,384711.0,289491.0,0.022758880199727827,8.966398771217034e-05,0.009469107017674387,0.023651099352277972,0.0
,67.65,68.14,67.03,67.23,376157.0,302558.0,-0.004748487925262168,9.729250692248064e-05,0.009863696412728884,0.02364234763752278,0.0
,67.18,67.71,66.13,67.16,360029.0,315734.0,-0.001041744271605971,0.00020107459777972945,0.014180077495547387,0.023298300812877412,0.0
,67.14,67.69,66.69,67.54,351164.0,330613.0,0.005642182748082369,7.989531238744091e-05,0.008938417778748145,0.023236155134202675,0.0
,67.49,68.2,67.13,67.61,328548.0,345757.0,0.0010358861451642554,9.019283349593855e-05,0.009496990760021752,0.023198124705345036,0.0
,67.66,68.57,67.19,68.5,318608.0,363681.0,0.013077844165593433,0.00014907985811800934,0.012209826293523154,0.023129918505102102,0.0
,68.38,68.69,67.59,67.86,257580.0,378154.0,-0.009386985912095192,9.399711476398566e-05,0.009695210919004582,0.02313597879685221,0.0
,67.76,67.98,66.2,67.03,235140.0,365869.0,-0.012306478986218394,0.0002539159158199055,0.015934739276809818,0.023058442777070295,0.0
,67.0,67.65,66.36,67.21,217707.0,352982.0,0.002681765612008391,0.00013369229385341004,0.011562538382786456,0.02309961846651144,0.0
,67.36,68.23,67.24,67.97,171594.0,336222.0,0.011244385376672383,7.70502636829538e-05,0.008777827959293449,0.022394530478111702,0.0
,67.9,68.35,67.19,67.83,122566.0,316984.0,-0.0020618564005587814,0.00010567609636316145,0.010279887954796075,0.02221459085541943,0.0
,67.75,68.0,66.54,67.82,73269.0,294359.0,-0.0001474382604955693,0.00016990708968464321,0.013034841375507537,0.02217112433426906,0.0
,68.01,68.89,67.81,68.39,66084.0,271256.0,0.008369478412512343,9.00540176634047e-05,0.009489679534283795,0.022073256109648737,0.0
,71.55,71.6,70.78,71.18,377547.0,369103.0,0.039985264972042245,4.785351790327911e-05,0.006917623717959738,0.02193359150093556,0.0
,71.21,71.95,70.74,71.72,372240.0,382479.0,0.007557768654884889,0.00010374783057288912,0.010185667900186473,0.02103997410020192,0.0
,71.83,72.27,71.45,71.62,349762.0,397626.0,-0.0013952841666453608,4.696531633761251e-05,0.006853124567495655,0.02095033708570385,0.0
,71.63,72.04,71.2,71.97,307045.0,413211.0,0.0048750009494265,4.961516539289069e-05,0.007043803332922541,0.020883287197360437,0.0
,71.93,74.52,71.86,74.04,288149.0,428015.0,0.02835612218558392,0.00047650772748686007,0.021829056953676675,0.020137243779747772,0.0
,74.38,74.73,73.99,74.51,245937.0,408213.0,0.006327856860338876,3.5719584078768174e-05,0.005976586323208941,0.02006765540093927,0.0
,74.27,74.73,74.02,74.57,233242.0,388787.0,0.0008049369900673398,3.286880265501052e-05,0.005733132010952697,0.019826445176863876,0.0
,74.46,75.6,74.0,74.35,167848.0,365738.0,-0.0029546086495395585,0.00016503818440376954,0.01284671881858436,0.019525383330086812,0.0
,74.2,74.42,71.3,72.15,142400.0,341405.0,-0.030036387686283916,0.000661573585090074,0.02572107278264408,0.019228368555560208,0.0
,71.56,72.5,71.06,72.04,85921.0,314404.0,-0.0015257649121247496,0.00014516494564069575,0.012048441627060976,0.019388054334714397,0.0
,71.94,73.27,71.73,72.8,71638.0,287852.0,0.010494434894884996,0.00016274686684999417,0.01275722802375164,0.0191441061010378,0.0
,70.83,72.58,69.72,70.23,392878.0,341192.0,-0.0359403850317106,0.0005829264740546486,0.02414387032053164,0.019097652619283655,0.0
,70.02,71.65,69.93,71.24,378560.0,350033.0,0.014278888250531807,0.00021294642372400645,0.014592683910919418,0.019062423600164767,0.0
,70.9,72.25,70.42,71.77,371692.0,359263.0,0.007412103020519645,0.00023738814934232933,0.015407405665534004,0.018616002938545116,0.0
,72.05,73.36,71.82,72.62,351784.0,371526.0,0.011773804544208843,0.00016234352655327607,0.01274140991230076,0.01850954600295856,0.0
,72.82,73.23,71.79,72.21,330123.0,384040.0,-0.005661825523099573,0.00014225654931232116,0.011927135000171717,0.01825939148320631,0.0
,72.5,73.4,71.6,71.97,310759.0,399030.0,-0.0033291749433770335,0.0002223454081314376,0.014911251058561035,0.017958318384931646,0.0
,72.15,72.52,71.63,72.18,288765.0,413505.0,0.002913633694929807,5.499665754580094e-05,0.00741597313545572,0.016907144422096107,0.0
,71.91,72.04,70.42,70.99,267157.0,397737.0,-0.016623977163348513,0.00018657615132129576,0.013659288097162887,0.014975448334709377,0.0
,70.86,70.97,67.02,67.76,241296.0,380910.0,-0.04656697170749524,0.0011827986697939927,0.03439184016295134,0.014546464430599012,1.0
,67.99,69.3,67.33,68.69,199176.0,361472.0,0.01363157788199132,0.00029996808549348746,0.017319586758739004,0.014860487519616982,0.0
,69.15,70.23,68.53,70.11,192343.0,341743.0,0.020461808993085917,0.00021656449620101963,0.014716130476488024,0.01470100963172521,0.0
,69.99,70.59,69.58,70.11,144605.0,319633.0,0.0,7.490696005572306e-05,0.008654880707191928,0.014562721696226277,0.0
,70.1,70.1,68.08,69.45,112444.0,296331.0,-0.009458368018523622,0.0003083534277138155,0.017559995094356247,0.014429286518622755,0.0
,69.68,69.96,66.31,66.87,57133.0,270340.0,-0.03785663313446541,0.0010355415772615936,0.032179831840169607,0.01449337150572053,0.0
,66.24,66.28,64.37,64.49,50171.0,245926.0,-0.036240263043601395,0.00030837866906039524,0.01756071379700709,0.014955148568521296,0.0
,59.94,62.64,59.78,61.31,335267.0,295818.0,-0.05056721124768959,0.0007876983129053334,0.02806596360193844,0.014980140680986569,1.0
,61.25,62.57,60.74,62.01,331594.0,304646.0,0.011352700587190512,0.0003177926850401007,0.01782674072959218,0.015371868083798725,0.0
,62.07,62.37,60.74,60.94,327240.0,313639.0,-0.017405888804224112,0.000252937862600777,0.015904020328230753,0.015308297214707701,0.0
,60.93,62.84,60.25,62.14,305898.0,324392.0,0.019500130407338112,0.0006389350844387389,0.025277165276959734,0.015210567418781865,0.0
,62.4,62.55,61.4,61.82,280325.0,335584.0,-0.005162967260930351,0.00012419441928401256,0.01114425499008402,0.01549363956414409,0.0
,62.45,64.82,62.4,64.45,246019.0,348177.0,0.04166279268122608,0.000522154793270278,0.022850706625185093,0.015483616475349805,0.0
,64.86,65.76,64.0,65.2,209933.0,358828.0,0.011569739547410585,0.000265443117603072,0.016292425160272243,0.01550864535189234,0.0
,65.5,65.79,64.08,64.86,192089.0,342663.0,-0.005228368053435517,0.00025014929213607517,0.015816108628106826,0.015432655655769636,0.0
,64.89,65.98,64.17,65.05,155818.0,323475.0,0.0029251040793427663,0.00027906112783973315,0.016705122802294307,0.015432471676206537,0.0
,65.8,66.85,65.6,66.49,136386.0,302777.0,0.02189535545584942,0.00012850393544932705,0.011335957632654025,0.015554130695622165,0.0
,66.05,66.82,65.63,66.55,104271.0,279791.0,0.0009019844267568189,0.00011646298272546568,0.010791801644093801,0.015542804720139733,0.0
,66.51,66.84,66.08,66.55,97560.0,257538.0,0.0,4.716616042871411e-05,0.006867762403338813,0.015490361700961871,0.0
,66.87,67.47,66.11,66.48,355423.0,348957.0,-0.001052394293927783,0.00014955450175508235,0.012229247800052231,0.015338940706872702,0.0
,66.31,67.09,63.82,64.35,333532.0,360804.0,-0.03256421650505725,0.0009005443368576761,0.030009070909604585,0.015381650729314049,0.0
,64.44,65.28,63.22,63.66,314586.0,372684.0,-0.010780512188189206,0.0003708319466324033,0.019256997342067723,0.015812328277222412,0.0
,63.52,64.46,61.29,61.93,300454.0,385763.0,-0.027551706903977013,0.0009171938144768744,0.030285207849325955,0.015876003978183572,0.0
,62.5,63.37,61.83,62.47,271528.0,397361.0,0.00868172655550925,0.00021829869071963458,0.014774934541974613,0.016334604607862457,0.0
,63.05,64.03,62.77,63.26,244759.0,380431.0,0.01256677637202408,0.00014246418964405057,0.011935836361313377,0.016415724248845597,0.0
,63.26,64.46,62.66,63.83,210779.0,362482.0,0.008970081390462958,0.0002893009347513791,0.017008848719163184,0.016124554155974632,0.0
,64.13,64.66,62.59,63.18,185399.0,343476.0,-0.01023550389402672,0.0003818354729700526,0.01954061086481312,0.01618506909681466,0.0
,63.21,64.23,63.01,63.39,170685.0,323796.0,0.0033183249221355737,0.00013263968990448466,0.011516930576524488,0.016294076956174665,0.0
,63.28,63.96,63.01,63.46,112448.0,300392.0,0.0011036658589747006,8.076732866498746e-05,0.008987064518795192,0.016340516103465787,0.0
,63.32,63.9,62.92,63.71,83531.0,276307.0,0.0039317499733471095,8.615261855194949e-05,0.009281843488873828,0.01633597835689183,0.0
,63.91,65.14,63.9,64.72,50479.0,251570.0,0.015728736621840156,0.00013322813150450828,0.01154244911206059,0.01633029467188706,0.0
,64.95,65.42,64.95,65.17,43159.0,227741.0,0.00692896759405226,1.8750751869168557e-05,0.004330213836425236,0.016295635907590183,0.0
,58.47,61.5,58.0,61.3,307694.0,271602.0,-0.06121939740212312,0.0012382925958321273,0.035189381862035136,0.016264337478794043,1.0
,61.07,61.08,58.21,59.48,302728.0,279424.0,-0.0301397213502117,0.0008354065721962664,0.028903400702966882,0.016842317823359144,0.0
,59.07,59.42,57.67,58.23,307081.0,288517.0,-0.02123943574292575,0.000322311428192153,0.017953033955077146,0.017178546161739416,0.0
,58.41,59.5,58.28,58.64,301417.0,301115.0,0.007016371729367421,0.00015480399585634453,0.01244202539204709,0.017288946954286954,0.0
,58.72,59.92,58.64,59.74,290942.0,314942.0,0.01858475520956837,0.00016817128621960008,0.012968087222855963,0.01724110847525246,0.0
,59.68,60.32,58.95,60.03,266544.0,329347.0,0.004842624475787538,0.00019036689996505474,0.013797351193800017,0.01725776553694574,0.0
,60.11,61.41,60.07,60.3,252877.0,343328.0,0.004487666469388252,0.00017555362412645937,0.013249665057142365,0.017312396770317325,0.0
,60.43,60.89,59.47,59.92,213900.0,328243.0,-0.006321764524175322,0.00020082934510421582,0.014171427066608917,0.01734599975197784,0.0
,60.11,60.29,58.3,59.34,179903.0,311099.0,-0.009726724346288407,0.0004063180269275304,0.02015733184048748,0.017360849009172185,0.0
,58.35,60.17,58.24,58.7,168881.0,294138.0,-0.010843888028625237,0.00038334457544981565,0.019579187303098555,0.01751200003255892,0.0
,58.8,60.17,58.51,59.51,142343.0,276308.0,0.013704638822710002,0.0002822879166720886,0.016801426030908465,0.017670927048859638,0.0
,60.04,61.0,59.8,60.49,115439.0,258845.0,0.01633369646206173,0.000142374343477168,0.011932072052965821,0.017754924130160978,0.0
,60.48,61.19,59.98,61.08,57569.0,238740.0,0.009706418231608893,0.00014387453626861634,0.011994771205346784,0.017799648348214594,0.0
,60.98,61.17,60.25,60.43,46552.0,218643.0,-0.010698809976964263,8.282975164396865e-05,0.00910108519045771,0.017843723569779205,0.0
,60.45,60.81,59.6,60.22,382863.0,335793.0,-0.003481147319879696,0.00014569659609300222,0.012070484501170707,0.01765891194941841,0.0
,66.45,71.95,64.75,69.02,361255.0,348618.0,0.13639179461626938,0.0040096518459709395,0.06332181177107095,0.017710734638561713,1.0
,68.15,69.26,63.55,64.55,310240.0,359811.0,-0.06695620037720573,0.002670058741310774,0.05167261113308262,0.01949230204019393,1.0
,64.23,64.99,63.04,63.6,277865.0,370639.0,-0.014826646946574762,0.00033472445398551856,0.01829547632573469,0.02053533981801288,0.0
,63.51,65.57,63.46,64.4,258278.0,384020.0,0.012500162764231604,0.0003858650893823226,0.019643449019515962,0.020402271832392977,0.0
,65.0,65.28,64.05,64.28,232656.0,396427.0,-0.001865092240995736,0.00013050056617431856,0.0114236844395457,0.020500350362499087,0.0
,65.23,65.5,63.53,64.77,206589.0,377401.0,0.007593992325513277,0.0003363512873786147,0.018339882425430505,0.02048723814086764,0.0
,64.4,64.6,62.3,63.1,186486.0,357490.0,-0.026121763647657836,0.0004740259204389921,0.02177213633153605,0.02038669517592347,0.0
,62.44,62.81,61.23,62.39,144895.0,334787.0,-0.011315763424472713,0.00023410580233819908,0.015300516407566089,0.020493137025386597,0.0
,62.58,62.92,61.45,62.74,125350.0,311087.0,0.005594196639837179,0.00020156651643039102,0.014197412314587156,0.020491802247676234,0.0
,62.48,62.75,60.76,61.91,79899.0,285048.0,-0.013317485231391757,0.00037458606594078316,0.019354226048612307,0.02050774672790311,0.0
,62.24,62.24,60.73,60.78,67352.0,259681.0,-0.018420930042493566,0.00021755734329931525,0.01474982519555114,0.020601937638637175,0.0
,60.69,60.73,58.5,59.35,357778.0,338795.0,-0.02380866643296997,0.0005047943372352752,0.022467628651802022,0.020600000810333956,0.0
,59.3,59.68,58.0,58.74,352392.0,349855.0,-0.010331195285202988,0.00029406734163585336,0.017148391809025516,0.020781161213478526,0.0
,58.9,59.75,58.36,59.42,342843.0,363052.0,0.011509944263988103,0.0001998347002058206,0.014136290185399442,0.020824221023105768,0.0
,58.99,60.04,58.69,59.91,338225.0,377243.0,0.00821256606137144,0.00018653424520221674,0.013657754032131958,0.02042707635450288,0.0
,59.78,60.29,59.01,59.42,322185.0,393396.0,-0.00821256606137144,0.00016609131452665772,0.012887641930417594,0.020380747885880835,0.0
,59.23,59.55,58.26,58.96,299905.0,408899.0,-0.00777162215338123,0.00017299134035850467,0.013152617243670731,0.020360099820316783,0.0
,59.05,60.26,58.75,59.7,278651.0,391248.0,0.012472772517475583,0.00023227803132306137,0.015240670304257006,0.02040020598829768,0.0
,59.48,61.3,58.85,61.17,237064.0,372713.0,0.024324852855917456,0.0006000391201484329,0.024495695951502028,0.02036910604547478,0.0
,60.99,61.9,60.64,61.67,222275.0,354590.0,0.008140715748927718,0.0001525423700240094,0.012350804428214764,0.0201901487564252,0.0
,61.5,62.11,60.93,62.02,212120.0,335892.0,0.005659324668901178,0.00013270049390780105,0.011519570040057964,0.020125725705076366,0.0
,62.04,62.34,61.19,61.57,163774.0,316128.0,-0.007282174749184023,0.0001250404218682928,0.011182147462285266,0.019852662411861687,0.0
,61.61,61.98,60.66,61.59,144231.0,296581.0,0.000324780775833311,0.00016714433450400887,0.012928431246829944,0.019771587369754,0.0
,61.6,61.93,60.45,60.61,103527.0,276088.0,-0.01603962373575829,0.00021101795944432784,0.01452645722274801,0.01973539396578821,0.0
,60.57,61.13,60.07,60.23,98606.0,256508.0,-0.006289328907564062,0.0001103578362382564,0.010505133803919701,0.01955386976794183,0.0
,61.85,62.74,61.22,62.37,411797.0,349977.0,0.034913823482401796,0.00021694123860782012,0.014728925236004836,0.019547972099023477,0.0
,62.61,63.21,62.15,62.28,399847.0,361815.0,-0.001444043572234044,0.00010315469611142666,0.010156510036002852,0.01941742311962359,0.0
,62.47,63.65,61.7,63.3,383553.0,373244.0,0.016244982184333345,0.0003491927027398864,0.018686698551105448,0.019347648786910306,0.0
,63.36,63.57,61.94,62.44,360757.0,386376.0,-0.013679233502899457,0.00024335592526717029,0.015599869399042105,0.01939026139823018,0.0
,62.28,62.57,60.7,60.91,325545.0,398464.0,-0.024808730798838496,0.0003320546722304685,0.018222367360759373,0.019374910332235158,0.0
,60.94,62.8,60.3,62.4,316062.0,412633.0,0.02416791052698919,0.0005951930978230946,0.024396579633692395,0.019462262526793703,0.0
,62.22,64.03,61.92,63.97,263495.0,423625.0,0.024848948086663825,0.00040497141817133513,0.020123901663726525,0.019666176494516303,0.0
,63.62,64.27,62.98,63.39,222232.0,404310.0,-0.009108103165971215,0.0001482750686060369,0.012176825062635864,0.019817212691895965,0.0
