date,mean_polarity
05-03-2023,0.135547
06-03-2023,0.127769
07-03-2023,0.073282
08-03-2023,-0.149654
09-03-2023,-0.242286
10-03-2023,-0.098342
11-03-2023,0.170005
12-03-2023,-0.122716
13-03-2023,0.089037
14-03-2023,-0.310161
15-03-2023,-0.179625
16-03-2023,0.044592
17-03-2023,-0.036483
18-03-2023,0.088783
19-03-2023,0.190548
20-03-2023,-0.188079
21-03-2023,-0.012258
22-03-2023,0.04304
23-03-2023,0
24-03-2023,-0.020936
25-03-2023,0.055712
26-03-2023,0.090231
27-03-2023,0.129872
28-03-2023,0.037515
29-03-2023,0.210479
30-03-2023,0.165471
31-03-2023,0.105816
01-04-2023,0.223025
02-04-2023,0.388724
03-04-2023,0.290088
04-04-2023,0.251793
05-04-2023,0.007278
06-04-2023,-0.139021
07-04-2023,0.114698
08-04-2023,0.038942
09-04-2023,0.172822
10-04-2023,0.133936
11-04-2023,0.126533
12-04-2023,0.138738
13-04-2023,0.0501
14-04-2023,0.13797
15-04-2023,0.183782
16-04-2023,0.065123
17-04-2023,0.037452
18-04-2023,0.125323
19-04-2023,-0.2141
20-04-2023,-0.239915
21-04-2023,-0.224066
22-04-2023,0.108609
23-04-2023,0.242745
24-04-2023,-0.08263
25-04-2023,-0.161663
26-04-2023,-0.063424
27-04-2023,0.041652
28-04-2023,0.038588
29-04-2023,0.210979
30-04-2023,0.218227
01-05-2023,-0.020008
02-05-2023,-0.239481
03-05-2023,-0.133188
04-05-2023,0.045483
05-05-2023,0.024525
06-05-2023,0.219084
07-05-2023,0.192185
08-05-2023,0.364144
09-05-2023,-0.18006
10-05-2023,-0.35113
11-05-2023,-0.149283
12-05-2023,-0.231441
13-05-2023,-0.061818
14-05-2023,0.066026
15-05-2023,-0.037665
16-05-2023,-0.061482
17-05-2023,-0.152628
18-05-2023,0.005702
19-05-2023,0.107906
20-05-2023,0.137147
21-05-2023,0.126872
22-05-2023,0.011448
23-05-2023,-0.014209
24-05-2023,0.075694
25-05-2023,0.189354
26-05-2023,0.104759
27-05-2023,0.250274
28-05-2023,0.34962
29-05-2023,0.461072
30-05-2023,-0.041804
31-05-2023,-0.197824
01-06-2023,0.022886
02-06-2023,0.261316
03-06-2023,0.233741
04-06-2023,0.256675
05-06-2023,0.307895
06-06-2023,-0.108491
07-06-2023,0.027621
08-06-2023,-0.245419
09-06-2023,-0.02715
10-06-2023,0.080393
11-06-2023,0.168138
12-06-2023,-0.070467
13-06-2023,0.163014
14-06-2023,-0.01935
15-06-2023,0.048046
16-06-2023,0.238701
17-06-2023,0.254323
18-06-2023,0.193633
19-06-2023,-0.243654
20-06-2023,-0.155757
21-06-2023,0.051211
22-06-2023,-0.094095
23-06-2023,-0.305893
24-06-2023,0.123255
25-06-2023,0.026383
26-06-2023,0.065549
27-06-2023,0.078486
28-06-2023,0.136907
29-06-2023,0.018902
30-06-2023,-0.002569
01-07-2023,0.124761
02-07-2023,0.176898
03-07-2023,0.098197
04-07-2023,0.005182
05-07-2023,-0.07847
06-07-2023,-0.011075
07-07-2023,-0.076185
08-07-2023,0.104364
09-07-2023,0.170162
10-07-2023,-0.074039
11-07-2023,0.260803
12-07-2023,0.053283
13-07-2023,0.187271
14-07-2023,0.228982
15-07-2023,0.172133
16-07-2023,0.282208
17-07-2023,-0.092817
18-07-2023,0.096276
19-07-2023,0.010385
20-07-2023,-0.071386
21-07-2023,-0.07492
22-07-2023,0.180849
23-07-2023,0.120778
24-07-2023,0.120237
25-07-2023,0.253104
26-07-2023,0.001559
27-07-2023,0.38684
28-07-2023,0.123851
29-07-2023,0.24245
30-07-2023,0.200955
31-07-2023,0.388387
01-08-2023,0.023903
02-08-2023,0.112254
03-08-2023,-0.023678
04-08-2023,0.1238
05-08-2023,0.343564
06-08-2023,0.244369
07-08-2023,0.145263
08-08-2023,0.071323
09-08-2023,-0.087162
10-08-2023,-0.013463
11-08-2023,0.157466
12-08-2023,0.223212
13-08-2023,0.141494
14-08-2023,-0.1046
15-08-2023,0.001848
16-08-2023,-0.113451
17-08-2023,0.039014
18-08-2023,0.039606
19-08-2023,0.204848
20-08-2023,0.024955
21-08-2023,0.13212
22-08-2023,-0.121351
23-08-2023,0.131659
24-08-2023,0.026724
25-08-2023,-0.077344
26-08-2023,0.207071
27-08-2023,0.083372
28-08-2023,0.299918
29-08-2023,0.093605
30-08-2023,0.184277
31-08-2023,0.070793
01-09-2023,0.198806
02-09-2023,0.218375
03-09-2023,0.161067
04-09-2023,0.246962
05-09-2023,0.126393
06-09-2023,0.102039
07-09-2023,0.086597
08-09-2023,0.093522
09-09-2023,0.046494
10-09-2023,0.320616
11-09-2023,-0.00807
12-09-2023,0.080141
13-09-2023,-0.019066
14-09-2023,0.355382
15-09-2023,0.361553
16-09-2023,0.078669
17-09-2023,0.072798
18-09-2023,0.258381
19-09-2023,0.164596
20-09-2023,-0.034699
21-09-2023,-0.170161
22-09-2023,0.102877
23-09-2023,0.199026
24-09-2023,0.177462
25-09-2023,-0.087206
26-09-2023,-0.090393
27-09-2023,0.07439
28-09-2023,0.258647
29-09-2023,0.012266
30-09-2023,0.049857
01-10-2023,0.110549
02-10-2023,0.013106
03-10-2023,-0.278179
04-10-2023,-0.091653
05-10-2023,-0.163771
06-10-2023,-0.079462
07-10-2023,0.274442
08-10-2023,0.275718
09-10-2023,0.367504
10-10-2023,0.071044
11-10-2023,0.189355
12-10-2023,0.077352
13-10-2023,0.072747
14-10-2023,0.094128
15-10-2023,0.184546
16-10-2023,0.031143
17-10-2023,-0.310009
18-10-2023,0.266976
19-10-2023,0.007815
20-10-2023,0.063309
21-10-2023,0.146258
22-10-2023,0.213423
23-10-2023,-0.140145
24-10-2023,-0.032115
25-10-2023,-0.098524
26-10-2023,-0.10466
27-10-2023,0.130055
28-10-2023,0.208597
29-10-2023,0.112101
30-10-2023,-0.122485
31-10-2023,0.063116
01-11-2023,-0.037079
02-11-2023,0.150281
03-11-2023,-0.076247
04-11-2023,0.111489
05-11-2023,0.211099
06-11-2023,0.166583
07-11-2023,-0.231649
08-11-2023,-0.163429
09-11-2023,-0.013843
10-11-2023,-0.111252
11-11-2023,0.135513
12-11-2023,0.26107
13-11-2023,-0.199133
14-11-2023,0.041056
15-11-2023,0.0667
16-11-2023,-0.182959
17-11-2023,-0.123732
18-11-2023,0.203956
19-11-2023,0.220415
20-11-2023,0.071252
21-11-2023,0.031808
22-11-2023,-0.211095
23-11-2023,-0.197252
24-11-2023,-0.15923
25-11-2023,0.195429
26-11-2023,0.153042
27-11-2023,-0.172632
28-11-2023,-0.034527
29-11-2023,0.000354
30-11-2023,0.14127
01-12-2023,-0.04083
02-12-2023,0.028866
03-12-2023,0.24427
04-12-2023,0.018342
05-12-2023,-0.200767
06-12-2023,0.018668
07-12-2023,-0.108717
08-12-2023,-0.10088
09-12-2023,0.081605
10-12-2023,0.184149
11-12-2023,0.016624
12-12-2023,0.082782
13-12-2023,-0.024384
14-12-2023,0.304004
15-12-2023,0.340175
16-12-2023,0.209618
17-12-2023,0.217033
18-12-2023,0.269838
19-12-2023,0.44829
20-12-2023,0.290536
21-12-2023,0.161886
22-12-2023,0.161881
23-12-2023,0.260767
24-12-2023,0.244378
25-12-2023,0.325836
26-12-2023,0.197958
27-12-2023,0.020549
28-12-2023,0.02659
29-12-2023,0.052506
30-12-2023,0.004041
31-12-2023,0.262271
