Date,Return,sentiment_t_minus_1
08-02-2018,-0.01074289,-0.061331
09-02-2018,-0.031664087,-0.379732
12-02-2018,-0.003190304,0.015294
13-02-2018,0.002074855,0.061869
14-02-2018,0.025811946,-0.052336
15-02-2018,-0.000466237,-0.107021
16-02-2018,0.007896611,0.149402
19-02-2018,0.012719503,0.192994
20-02-2018,-0.006416154,0.285552
21-02-2018,0.002601976,-0.076946
22-02-2018,0.014718421,-0.058402
23-02-2018,0.013762371,-0.128583
26-02-2018,0.002818784,0.166952
27-02-2018,-0.012972671,0.113852
28-02-2018,-0.012839086,-0.003095
01-03-2018,-0.030092541,-0.400469
02-03-2018,0.008424387,-0.215242
05-03-2018,0.018012957,0.211654
06-03-2018,0.003807208,0.11523
07-03-2018,-0.022286329,0.254375
08-03-2018,-0.011410831,-0.105478
09-03-2018,0.029126769,-0.091039
12-03-2018,-0.008279716,0.048739
13-03-2018,-0.004784329,-0.291357
14-03-2018,0.003860114,-0.376326
15-03-2018,0.003538193,-0.192545
16-03-2018,0.016599787,0.013779
19-03-2018,-0.002419478,0.318943
20-03-2018,0.020529679,-0.256503
21-03-2018,0.029953295,0.170069
22-03-2018,-0.008093699,0.375046
23-03-2018,0.022101933,-0.234879
26-03-2018,-0.004695178,0.267396
27-03-2018,-0.000142623,0.080833
28-03-2018,-0.008307123,0.223116
29-03-2018,0.010586651,-0.382377
02-04-2018,-0.038145441,0.093297
03-04-2018,0.007071332,-0.126935
04-04-2018,-0.001469076,-0.012523
05-04-2018,0.004547129,-0.004591
06-04-2018,-0.018015845,0.011741
09-04-2018,0.022688068,0.223904
10-04-2018,0.034221966,0.13422
11-04-2018,0.014256007,0.556566
12-04-2018,-0.000555247,0.451564
13-04-2018,0.007745544,0.254007
16-04-2018,-0.01611146,0.315045
17-04-2018,0.002237763,0.070015
18-04-2018,0.026197555,0.232052
19-04-2018,0.004074432,0.289416
20-04-2018,0.003787883,0.376005
23-04-2018,0.008738377,0.35154
24-04-2018,-0.011442543,0.075248
25-04-2018,0.001893684,0.288313
26-04-2018,0.009950331,0.124368
27-04-2018,-0.001338868,0.444619
30-04-2018,0.007075659,0.11503
01-05-2018,-0.027513536,0.030571
02-05-2018,0.003140149,0.115097
03-05-2018,0.0035379,-0.002598
04-05-2018,0.016836548,-0.03819
07-05-2018,0.017214408,0.273994
08-05-2018,-0.017481574,0.769571
09-05-2018,0.031042871,0.771559
10-05-2018,0.003361782,0.418851
11-05-2018,-0.004528114,0.371672
14-05-2018,0.014290555,0.096375
15-05-2018,0.002553302,0.121192
16-05-2018,0.010779383,0.343909
17-05-2018,0.000252239,-0.033207
18-05-2018,-0.010012123,0.442355
21-05-2018,0.009002787,0.323682
22-05-2018,0.004408345,0.437427
23-05-2018,0.002886367,0.36846
24-05-2018,-0.012737419,-0.085125
25-05-2018,-0.030279966,-0.361
28-05-2018,-0.015025985,0.047158
29-05-2018,0.001194505,-0.626572
30-05-2018,0.027603296,-0.31902
31-05-2018,0.001160617,-0.046845
01-06-2018,-0.01036413,-0.077224
04-06-2018,-0.019727099,0.081718
05-06-2018,0.001194664,-0.244232
06-06-2018,-0.000265358,-0.327547
07-06-2018,0.025676024,-0.040471
08-06-2018,-0.011184926,0.19778
11-06-2018,0,0.112406
12-06-2018,-0.007614583,-0.470625
13-06-2018,0.01126994,-0.036934
14-06-2018,-0.01047953,-0.352916
15-06-2018,-0.033474808,-0.025254
18-06-2018,0.025542456,-0.084217
19-06-2018,-0.003456991,-0.290192
20-06-2018,-0.004538788,-0.357925
21-06-2018,-0.022871286,0.105034
22-06-2018,0.033650551,-0.50395
25-06-2018,-0.010913071,-0.214655
26-06-2018,0.020922373,-0.288821
27-06-2018,0.017021135,0.039412
28-06-2018,0.002958772,0
29-06-2018,0.020218121,-0.035659
02-07-2018,-0.027308064,-0.500718
03-07-2018,0.005933205,-0.291926
04-07-2018,0.006153866,0.091631
05-07-2018,-0.010923452,0.018699
06-07-2018,-0.003624599,-0.23602
09-07-2018,0.012372886,0.183284
10-07-2018,0.010068268,0.362048
11-07-2018,-0.071750193,0.375674
12-07-2018,0.014203824,-0.341543
13-07-2018,0.011750703,-0.027257
16-07-2018,-0.047437038,0.048014
17-07-2018,0.004444452,-0.47345
18-07-2018,0.010202763,-0.260876
19-07-2018,-0.004399237,-0.13074
20-07-2018,0.006728484,-0.101912
23-07-2018,-0.000136864,0.048577
24-07-2018,0.005187725,0.041462
25-07-2018,0.006649953,0.088826
26-07-2018,0.008217194,0.121123
27-07-2018,-0.003359541,0.493583
30-07-2018,0.00911168,0.256747
31-07-2018,-0.009650256,0.168413
01-08-2018,-0.025369609,-0.140898
02-08-2018,0.014536734,-0.52364
03-08-2018,-0.003272879,-0.124619
06-08-2018,0.007348972,0.060098
07-08-2018,0.012129529,0.140439
08-08-2018,-0.032263058,0.522162
09-08-2018,-0.002909597,0.159156
10-08-2018,0.010215439,-0.00224
13-08-2018,-0.002750655,0.091244
14-08-2018,-0.002067968,-0.254792
15-08-2018,-0.023740816,0.037477
16-08-2018,0.00942408,-0.286142
17-08-2018,0.005584267,0.059563
20-08-2018,0.005276324,0.097352
21-08-2018,0.005799519,-0.196118
22-08-2018,0.02917241,0.119678
23-08-2018,-0.000668852,0.050479
24-08-2018,0.014480492,-0.011409
27-08-2018,0.005130578,0.08077
28-08-2018,-0.003417459,0.129633
29-08-2018,0.015546724,0.233676
30-08-2018,0.0081338,0.031659
31-08-2018,-0.004510608,-0.087007
03-09-2018,0.009384912,0.079495
04-09-2018,0.000255885,0.046736
05-09-2018,-0.01158016,0.243107
06-09-2018,-0.010015041,-0.295834
07-09-2018,0.004304448,-0.169937
10-09-2018,0.00700392,0.114017
11-09-2018,0.021607949,0.258567
12-09-2018,0.008564284,0.32619
13-09-2018,-0.019757482,0.145436
14-09-2018,-0.001151853,-0.059227
17-09-2018,-0.000512361,0.307901
18-09-2018,0.01247788,0.164453
19-09-2018,0.004670841,0.127841
20-09-2018,-0.008855213,0.164506
21-09-2018,0.001269841,-0.115808
24-09-2018,0.03000225,-0.47066
25-09-2018,0.008217376,0.460306
26-09-2018,-0.006494723,0.354236
27-09-2018,0.004660869,0.051109
28-09-2018,0.012162641,0.215024
01-10-2018,0.026954524,0.27651
02-10-2018,-0.002120392,0.330077
03-10-2018,0.017418174,0.354322
04-10-2018,-0.020015884,0.190705
05-10-2018,-0.004978083,0.035887
08-10-2018,-0.002974953,0.178148
09-10-2018,0.012906461,-0.209108
10-10-2018,-0.022726899,0.036451
11-10-2018,-0.034652993,-0.22314
12-10-2018,0.002115876,-0.307334
15-10-2018,0.004342169,0.073713
16-10-2018,0.007768705,0.191089
17-10-2018,-0.016846676,-0.138173
18-10-2018,-0.009539422,-0.101227
19-10-2018,0.006160829,-0.18319
22-10-2018,0.000626527,0.064184
23-10-2018,-0.043393254,0.0648
24-10-2018,-0.003538435,-0.207752
25-10-2018,0.009408145,-0.192051
26-10-2018,0.009449297,-0.295017
29-10-2018,-0.00361384,-0.093742
30-10-2018,-0.018662858,-0.38236
31-10-2018,-0.005813202,-0.331188
01-11-2018,-0.034783771,-0.089152
02-11-2018,-0.000823497,-0.092599
05-11-2018,0.004657543,0.062373
06-11-2018,-0.014315454,-0.278627
07-11-2018,-0.000832178,-0.374118
08-11-2018,-0.01989976,-0.199808
09-11-2018,-0.006674739,-0.068627
12-11-2018,-0.00085531,0.040058
13-11-2018,-0.068616038,0
14-11-2018,0.00987925,0
15-11-2018,0.00753356,-0.26603
16-11-2018,0.002099266,-0.231011
19-11-2018,0.00044927,-0.009686
20-11-2018,-0.065906927,0.02187
21-11-2018,0.015078454,-0.349854
22-11-2018,-0.013959618,-0.021388
23-11-2018,-0.062623423,-0.268356
26-11-2018,0.028170877,0
27-11-2018,-0.00447428,0.106133
28-11-2018,-0.0243771,-0.060738
29-11-2018,0.012683014,-0.09015
30-11-2018,-0.013534296,-0.160674
03-12-2018,0.049511773,0.083094
04-12-2018,0.006302033,0.260442
05-12-2018,-0.008411567,0.10727
06-12-2018,-0.024668246,-0.123732
07-12-2018,0.026453526,-0.347385
10-12-2018,-0.027953152,0.124874
11-12-2018,0.003827915,-0.083573
12-12-2018,-0.00083091,0.040785
13-12-2018,0.021382394,0.148505
14-12-2018,-0.019223462,0.197478
17-12-2018,-0.011177029,0.137838
18-12-2018,-0.057839542,-0.060673
19-12-2018,0.017269152,-0.740044
20-12-2018,-0.051808341,-0.16031
21-12-2018,-0.009799468,-0.378106
24-12-2018,-0.064266045,0.036578
26-12-2018,0.076270991,-0.107621
27-12-2018,-0.043334174,0.09551
28-12-2018,0.000766577,-0.180748
31-12-2018,0.030190972,0.062034
02-01-2019,0.020422014,-0.201767
03-01-2019,0.018762953,-0.111857
04-01-2019,0.019644911,0.051481
07-01-2019,0.004720701,0.297645
08-01-2019,0.023956337,0.371332
09-01-2019,0.045280705,0.177003
10-01-2019,0.00389864,0.57239
11-01-2019,-0.019646997,0.025896
14-01-2019,-0.024944794,0.181314
15-01-2019,0.027586803,-0.14
16-01-2019,0.011151313,0.119453
17-01-2019,-0.002285715,-0.120351
18-01-2019,0.024541109,-0.198181
21-01-2019,0.000637755,0.318128
22-01-2019,-0.019962028,-0.003
23-01-2019,-0.005870858,-0.288712
24-01-2019,-0.00081813,-0.026691
25-01-2019,0.008962824,0.018489
28-01-2019,-0.028133796,0.113775
29-01-2019,0.02292884,-0.190603
30-01-2019,0.005367176,0.292106
31-01-2019,0.003885386,0.249263
01-02-2019,0.013799962,0.124645
04-02-2019,-0.003832034,0.191626
05-02-2019,-0.008514792,0.108087
06-02-2019,0.011390193,0.048226
07-02-2019,-0.01705318,-0.021897
08-02-2019,0.007597224,-0.149993
11-02-2019,-0.009546226,-0.054247
12-02-2019,0.014685974,-0.338585
13-02-2019,0.018884954,0.192014
14-02-2019,0.014979216,0.123409
15-02-2019,0.025685558,0.321646
18-02-2019,0.003766483,0.190472
19-02-2019,-0.000752163,0.289409
20-02-2019,0.009436152,0.054007
21-02-2019,-0.000149087,0.046556
22-02-2019,0.000745212,0.113576
25-02-2019,-0.035793933,0.115902
26-02-2019,0.006924703,-0.183405
27-02-2019,0.017933611,-0.036016
28-02-2019,-0.005437259,0.310433
01-03-2019,-0.014645571,-0.095426
04-03-2019,0.009178587,0.230207
05-03-2019,0.002889077,0.373337
06-03-2019,0.001971938,-0.066986
07-03-2019,0.004686682,-0.36382
08-03-2019,-0.008482329,0.121021
11-03-2019,0.012696664,0.039611
12-03-2019,0.001350844,0.126483
13-03-2019,0.013112988,0.24672
14-03-2019,-0.004748488,0.13353
15-03-2019,-0.001041744,0.18545
18-03-2019,0.005642183,0.011227
19-03-2019,0.001035886,-0.176934
20-03-2019,0.013077844,0.206616
21-03-2019,-0.009386986,-8.70E-05
22-03-2019,-0.012306479,-0.013853
25-03-2019,0.002681766,0.241658
26-03-2019,0.011244385,-0.249481
27-03-2019,-0.002061856,0.254646
28-03-2019,-0.000147438,-0.242951
29-03-2019,0.008369478,-0.535791
01-04-2019,0.009024807,0.085647
02-04-2019,0.005203076,0.309745
03-04-2019,-0.000865301,0.276367
04-04-2019,0.001297672,0.230132
05-04-2019,0.01345376,-0.017591
08-04-2019,0.01074671,0.274252
09-04-2019,-0.006915559,0.322567
10-04-2019,0.015737293,0.169674
11-04-2019,-0.01262643,0.417316
12-04-2019,0.010113866,0
15-04-2019,-0.005184626,0.154106
16-04-2019,0.007557769,-0.159796
17-04-2019,-0.001395284,0.026392
18-04-2019,0.004875001,0.12659
22-04-2019,0.028356122,0.238749
23-04-2019,0.006327857,0.549206
24-04-2019,0.000804937,0.51012
25-04-2019,-0.002954609,-0.193807
26-04-2019,-0.030036388,-0.055225
29-04-2019,-0.001525765,0.056954
30-04-2019,0.010494435,-0.236232
01-05-2019,-0.008552956,0.036207
02-05-2019,-0.020010463,-0.188839
03-05-2019,0.00141243,-0.199303
06-05-2019,0.005489492,0.187723
07-05-2019,-0.019274973,-0.054705
08-05-2019,0.006987551,-0.38232
09-05-2019,0.000284172,0.020632
10-05-2019,0.003262183,-0.133557
13-05-2019,-0.00553782,0.016258
14-05-2019,0.014278888,0.254318
15-05-2019,0.007412103,0.287447
16-05-2019,0.011773805,0.012359
17-05-2019,-0.005661826,0.261169
20-05-2019,-0.003329175,-0.129246
21-05-2019,0.002913634,0.373988
22-05-2019,-0.016623977,0.240822
23-05-2019,-0.046566972,-0.26332
24-05-2019,0.013631578,-0.63973
27-05-2019,0.020461809,0.137676
28-05-2019,0,0.021747
29-05-2019,-0.009458368,0.080081
30-05-2019,-0.037856633,-0.29162
31-05-2019,-0.036240263,-0.079727
03-06-2019,-0.051056648,0.22845
04-06-2019,0.011196872,-0.174923
05-06-2019,-0.021860577,-0.337579
06-06-2019,0.017007769,-0.311966
07-06-2019,0.02592975,-0.328555
10-06-2019,-0.01592644,0.009762
11-06-2019,0,0.106964
12-06-2019,-0.037956462,0.040643
13-06-2019,0.022098525,-0.356132
14-06-2019,0.011352701,0.236435
17-06-2019,-0.017405889,0.154968
18-06-2019,0.01950013,-0.021663
19-06-2019,-0.005162967,-0.118174
20-06-2019,0.041662793,0.133298
21-06-2019,0.01156974,0.482123
24-06-2019,-0.005228368,0.305442
25-06-2019,0.002925104,0.305877
26-06-2019,0.021895355,-0.140889
27-06-2019,0.000901984,0.304265
28-06-2019,0,-0.165815
01-07-2019,-0.022643624,0.032095
02-07-2019,-0.041744646,0.406531
03-07-2019,0.022501345,-0.260094
04-07-2019,-0.008181292,0.063174
05-07-2019,0.014585062,0.12743
08-07-2019,-0.001870033,0.114782
09-07-2019,0.000779606,0.172584
10-07-2019,0.043461898,0.119169
11-07-2019,-0.007339208,0.132496
12-07-2019,0.003002104,0.24577
15-07-2019,-0.003603608,0.052217
16-07-2019,-0.032564217,0.06938
17-07-2019,-0.010780512,-0.013404
18-07-2019,-0.027551707,-0.026252
19-07-2019,0.008681727,-0.065334
22-07-2019,0.012566776,0.11982
23-07-2019,0.008970081,0.439197
24-07-2019,-0.010235504,0.13763
25-07-2019,0.003318325,-0.02835
26-07-2019,0.001103666,-0.017233
29-07-2019,0.00393175,0.117299
30-07-2019,0.015728737,-0.062743
31-07-2019,0.006928968,0.252148
01-08-2019,-0.074355875,0.134954
02-08-2019,0.022715251,-0.269257
05-08-2019,-0.034185745,-0.028768
06-08-2019,-0.014652894,-0.437038
07-08-2019,-0.047069555,-0.208272
08-08-2019,0.020245388,-0.448209
09-08-2019,0.019843633,0.199117
12-08-2019,0.000683177,-0.059454
13-08-2019,0.045557223,-0.301601
14-08-2019,-0.030139721,-0.10558
15-08-2019,-0.021239436,-0.017751
16-08-2019,0.007016372,-0.226932
19-08-2019,0.018584755,0.047882
20-08-2019,0.004842624,0.296364
21-08-2019,0.004487666,0.19573
22-08-2019,-0.006321765,0.264555
23-08-2019,-0.009726724,-0.26202
26-08-2019,-0.010843888,0.059898
27-08-2019,0.013704639,0
28-08-2019,0.016333696,0.215524
29-08-2019,0.009706418,0.28334
30-08-2019,-0.01069881,-0.120181
02-09-2019,-0.029727607,0.241089
03-09-2019,-0.006842312,-0.523776
04-09-2019,0.041027947,-0.358245
05-09-2019,0.004110158,0.118985
06-09-2019,0.009633514,0.010734
09-09-2019,0.016918151,0.003418
10-09-2019,-0.00336081,0.301563
11-09-2019,-0.025490462,0.252792
12-09-2019,-0.007096325,-0.049566
13-09-2019,-0.002653401,-0.304644
16-09-2019,0.136391795,0.266781
17-09-2019,-0.0669562,0.541715
18-09-2019,-0.014826647,0.045031
19-09-2019,0.012500163,-0.176241
20-09-2019,-0.001865092,0.113523
23-09-2019,0.007593992,0.312636
24-09-2019,-0.026121764,-0.019919
25-09-2019,-0.011315763,-0.183263
26-09-2019,0.005594197,-0.185378
27-09-2019,-0.013317485,-0.090172
30-09-2019,-0.01842093,-0.061494
01-10-2019,-0.031589491,0.038109
02-10-2019,-0.020587449,0
03-10-2019,0.00034662,-0.256522
04-10-2019,0.01137159,-0.38149
07-10-2019,-0.0003427,-0.04384
08-10-2019,-0.001886955,-0.104533
09-10-2019,0.001372684,-0.023839
10-10-2019,0.013285837,-0.238935
11-10-2019,0.023577716,-0.223518
14-10-2019,-0.01935652,0.33795
15-10-2019,-0.010331195,-0.087858
16-10-2019,0.011509944,-0.214533
17-10-2019,0.008212566,-0.04199
18-10-2019,-0.008212566,-0.212785
21-10-2019,-0.007771622,0.165501
22-10-2019,0.012472773,-0.139246
23-10-2019,0.024324853,-0.040015
24-10-2019,0.008140716,-0.165411
25-10-2019,0.005659325,-0.089206
28-10-2019,-0.007282175,0.226944
29-10-2019,0.000324781,-0.180953
30-10-2019,-0.016039624,-0.363063
31-10-2019,-0.006289329,-0.417394
01-11-2019,0.023951276,-0.103129
04-11-2019,0.007107121,-0.066056
05-11-2019,0.01327064,0.112882
06-11-2019,-0.019567585,0.232044
07-11-2019,0.00886888,-0.232949
08-11-2019,0.003525645,0.067214
11-11-2019,-0.005293139,-0.331084
12-11-2019,-0.001931746,-0.453528
13-11-2019,0.004982732,0.01553
14-11-2019,-0.001444044,-0.008248
15-11-2019,0.016244982,0.035704
18-11-2019,-0.013679234,0.299364
19-11-2019,-0.024808731,0.097628
20-11-2019,0.024167911,-0.272755
21-11-2019,0.024848948,-0.090098
22-11-2019,-0.009108103,-0.095411
25-11-2019,0.004093205,0.297651
26-11-2019,0.009693634,0.471016
27-11-2019,-0.003272815,0.207707
28-11-2019,-0.002970377,0.016607
29-11-2019,-0.022803838,-0.247225
02-12-2019,-0.024484401,0.34649
03-12-2019,-0.001642846,0.230396
04-12-2019,0.035216044,0.187683
05-12-2019,0.006171394,0.323033
06-12-2019,0.015652221,0.324041
09-12-2019,-0.002176618,0.122946
10-12-2019,0.001399798,0.009356
11-12-2019,-0.009683037,-0.04149
12-12-2019,0.007504726,-0.232965
13-12-2019,0.01576296,0.110139
16-12-2019,0.001838236,0.183793
17-12-2019,0.011564341,0.024467
18-12-2019,0.001058441,0.358983
19-12-2019,0.005576083,-0.166513
20-12-2019,-0.006029563,-0.161697
23-12-2019,0.003772735,0.150174
24-12-2019,0.012126805,-0.131318
26-12-2019,0.010657294,0.111764
27-12-2019,0.003527341,0.372107
30-12-2019,0.004099567,0.376685
31-12-2019,-0.036302707,0.210192
02-01-2020,0.003780723,0.163902
03-01-2020,0.03485707,0.264282
06-01-2020,0.004508771,0.252211
07-01-2020,-0.009330874,0.447744
08-01-2020,-0.042336739,-0.004779
09-01-2020,-0.001070255,0.092465
10-01-2020,-0.005983907,0.039459
13-01-2020,-0.01207632,0.066724
14-01-2020,0.004506962,-0.033988
15-01-2020,-0.00762709,-0.019849
16-01-2020,0.009640877,-0.205995
17-01-2020,0.00355295,0.124586
20-01-2020,0.005382558,0.403097
21-01-2020,-0.009399869,0.217579
22-01-2020,-0.021597084,-0.165256
23-01-2020,-0.018683178,0
24-01-2020,-0.022000398,-0.23073
27-01-2020,-0.022832423,0.075096
28-01-2020,0.003197848,-0.442911
29-01-2020,0.005028505,-0.152274
30-01-2020,-0.025742319,-0.058624
31-01-2020,-0.002232719,-0.247603
03-02-2020,-0.065914984,-0.034485
04-02-2020,-0.009039818,-0.375531
05-02-2020,0.024168148,0.092189
06-02-2020,-0.006351532,0.157536
07-02-2020,-0.008409556,0.197644
10-02-2020,-0.02227677,0.115324
11-02-2020,0.013795894,-0.248403
12-02-2020,0.032425427,0.127338
13-02-2020,0.009810121,0.116528
14-02-2020,0.017244841,-0.021932
17-02-2020,0.006087505,0.252252
18-02-2020,0.001386242,0.050872
19-02-2020,0.023445927,-0.185807
20-02-2020,0.003208649,0.354915
21-02-2020,-0.013751172,0.038118
24-02-2020,-0.038332219,0.227642
25-02-2020,-0.024270854,-0.289696
26-02-2020,-0.028051295,-0.151882
27-02-2020,-0.023673106,-0.157234
28-02-2020,-0.032329982,-0.384153
02-03-2020,0.026949493,-0.203421
03-03-2020,-0.00077101,0.094974
04-03-2020,-0.014176371,0.392883
05-03-2020,-0.022548424,0.182637
06-03-2020,-0.099178424,0.112746
09-03-2020,-0.275751464,-0.472387
10-03-2020,0.079953154,-0.718441
11-03-2020,-0.039177726,0.266048
12-03-2020,-0.074516421,-0.157365
13-03-2020,0.018786895,-0.430123
16-03-2020,-0.119076338,0.041429
17-03-2020,-0.044920788,-0.5125
18-03-2020,-0.143877605,-0.318693
19-03-2020,0.134786633,-0.613712
20-03-2020,-0.053755051,-0.032157
23-03-2020,0.00185151,-0.170749
24-03-2020,0.004429686,-0.304506
25-03-2020,0.008800937,0.089749
26-03-2020,-0.039089287,-0.189123
27-03-2020,-0.055016799,-0.489941
30-03-2020,-0.091067288,0.346266
31-03-2020,-0.000879121,-0.446875
01-04-2020,0.084295879,-0.104995
02-04-2020,0.190774012,-0.26369
03-04-2020,0.130395217,0.174272
06-04-2020,-0.03156903,-0.230325
07-04-2020,-0.036356438,-0.4017
08-04-2020,0.029982156,0.097373
09-04-2020,-0.042294861,0.108695
13-04-2020,0.008225292,0.14827
14-04-2020,-0.069803354,0.141585
15-04-2020,-0.066703024,0.016714
16-04-2020,0.004683849,-0.289181
17-04-2020,0.009302393,-0.239018
20-04-2020,-0.09363779,0.181485
21-04-2020,-0.279761496,-0.707912
22-04-2020,0.052404937,-0.41198
23-04-2020,0.046051302,-0.315383
24-04-2020,0.005143804,0.156859
27-04-2020,-0.070026188,-0.055171
28-04-2020,0.023239612,-0.466678
29-04-2020,0.096819748,-0.484404
30-04-2020,0.114326413,0.190053
01-05-2020,0.045260094,0.302196
04-05-2020,0.028338958,0.047319
05-05-2020,0.129802021,-0.391304
06-05-2020,-0.041198774,0.48723
07-05-2020,-0.008786809,0.025812
08-05-2020,0.049985583,0.221594
11-05-2020,-0.044231632,0.271496
12-05-2020,0.011743131,0.032956
13-05-2020,-0.026704308,0.411605
14-05-2020,0.0643458,-0.138073
15-05-2020,0.043068105,0.027168
18-05-2020,0.068664612,0.237604
19-05-2020,-0.004606976,0.554402
20-05-2020,0.031252544,0.250339
21-05-2020,0.008633949,0.152812
22-05-2020,-0.026128751,0.232252
25-05-2020,0.011321944,0.314324
26-05-2020,0.017852636,0.196719
27-05-2020,-0.040338285,0.387698
28-05-2020,0.015707877,-0.122183
29-05-2020,0.001132824,-0.190376
01-06-2020,0.081239492,0.124932
02-06-2020,0.032099302,-0.056697
03-06-2020,0.005544369,0.432671
04-06-2020,0.005013798,0.235444
05-06-2020,0.056157663,-0.133154
08-06-2020,-0.036105005,0.491721
09-06-2020,0.00927062,0.225889
10-06-2020,0.013267593,0.061363
11-06-2020,-0.079264195,-0.193488
12-06-2020,0.004658394,-0.32574
15-06-2020,0.025240346,0.266713
16-06-2020,0.030741142,-0.050417
17-06-2020,-0.006122218,0.218142
18-06-2020,0.0194606,-0.162141
19-06-2020,0.016248864,0.006911
22-06-2020,0.020875626,0.164361
23-06-2020,-0.010500622,0.108973
24-06-2020,-0.055958654,0.164602
25-06-2020,0.018191259,-0.258735
26-06-2020,-0.000731083,-0.184712
29-06-2020,0.016681156,0.234771
30-06-2020,-0.013516981,-0.054461
01-07-2020,0.021159722,-0.023955
02-07-2020,0.026066992,0.252397
03-07-2020,-0.007912538,0.1558
06-07-2020,0.006984895,0.173713
07-07-2020,-0.000464145,0.117913
08-07-2020,0.004862809,-0.064588
09-07-2020,-0.02195324,-0.173223
10-07-2020,0.020797572,-0.133205
13-07-2020,-0.012098798,0.310149
14-07-2020,0.004204631,-0.279926
15-07-2020,0.020533655,-0.006644
16-07-2020,-0.009637523,0.191036
17-07-2020,-0.005317317,-0.306477
20-07-2020,0.003239994,0.266609
21-07-2020,0.023745408,-0.159383
22-07-2020,-0.000677125,0.247061
23-07-2020,-0.022375363,-0.169809
24-07-2020,0.000692441,-0.081004
27-07-2020,0.001613833,0.26769
28-07-2020,-0.004386478,-0.149687
29-07-2020,0.012188262,0.022708
30-07-2020,-0.01868782,-0.168988
31-07-2020,0.008348843,-0.280286
03-08-2020,0.019440292,0.011654
04-08-2020,0.00632199,-0.10099
05-08-2020,0.016518233,-0.007104
06-08-2020,-0.001772657,0.244188
07-08-2020,-0.015421023,-0.140742
10-08-2020,0.013200773,-0.031409
11-08-2020,-0.010951054,0.221849
12-08-2020,0.020683491,0.2719
13-08-2020,-0.010399474,0.030099
14-08-2020,-0.003565066,-0.235298
17-08-2020,0.012642954,0.232816
18-08-2020,0.001981725,0.367204
19-08-2020,-0.001981725,-0.038866
20-08-2020,-0.010413299,-0.019612
21-08-2020,-0.012325086,-0.18103
24-08-2020,0.017434505,0.044865
25-08-2020,0.016046064,0.296855
26-08-2020,-0.004808752,0.274909
27-08-2020,-0.012124033,0.329121
28-08-2020,-0.000887508,0.122941
31-08-2020,0.00509245,0.221615
01-09-2020,0.00660359,0.275542
02-09-2020,-0.025554107,0.284516
03-09-2020,-0.008135638,0.158629
04-09-2020,-0.032517566,-0.174136
07-09-2020,-0.015354028,0.22468
08-09-2020,-0.054543412,-0.546433
09-09-2020,0.02507268,-0.657478
10-09-2020,-0.018058623,-0.201999
11-09-2020,-0.005757933,-0.263738
14-09-2020,-0.005538786,0.076919
15-09-2020,0.022960829,-0.122995
16-09-2020,0.040851602,-0.036838
17-09-2020,0.025258593,0.178427
18-09-2020,-0.003470217,-0.123137
21-09-2020,-0.04043582,0.131372
22-09-2020,0.006734032,-0.151949
23-09-2020,0.001197748,-0.155193
24-09-2020,0.004061647,-0.084948
25-09-2020,-0.000476985,-0.288686
28-09-2020,0.012092619,0.146257
29-09-2020,-0.033552153,-0.008546
30-09-2020,-0.001951696,-0.289457
01-10-2020,-0.00048852,-0.134422
02-10-2020,-0.041402422,-0.202464
05-10-2020,0.050159471,0.181809
06-10-2020,0.032406934,0.216668
07-10-2020,-0.015595779,0.191308
08-10-2020,0.031644501,-0.253518
09-10-2020,-0.011370351,0.162047
12-10-2020,-0.026725015,0.173971
13-10-2020,0.017346283,-0.168604
14-10-2020,0.020287509,0.190993
15-10-2020,-0.003700282,0.093137
16-10-2020,-0.005343258,-0.216273
19-10-2020,-0.007247256,-0.027048
20-10-2020,0.012590514,0.038366
21-10-2020,-0.033693846,0
22-10-2020,0.017342162,0.105667
23-10-2020,-0.016384078,-0.189728
26-10-2020,-0.031864547,0.210696
27-10-2020,0.018124425,-0.207266
28-10-2020,-0.051804411,0.285306
29-10-2020,-0.038300891,-0.202338
30-10-2020,-0.005059257,-0.14943
02-11-2020,0.039518422,0.236053
03-11-2020,0.018810926,-0.249907
04-11-2020,0.037563102,0.074379
05-11-2020,-0.007302856,0.204907
06-11-2020,-0.036829243,0.084527
09-11-2020,0.072114315,0.33389
10-11-2020,0.02813812,0.087071
11-11-2020,0.004347336,0.194471
12-11-2020,-0.006183462,0.204609
13-11-2020,-0.017379652,-0.038295
16-11-2020,0.024019631,0.335957
17-11-2020,-0.001598721,0.182651
18-11-2020,0.013395591,0.139113
19-11-2020,-0.003162415,0.059928
20-11-2020,0.017048417,-0.088601
23-11-2020,0.024171689,0.030113
24-11-2020,0.038335188,0.351142
25-11-2020,0.015549189,0.422997
26-11-2020,-0.016803632,0.251252
27-11-2020,0.007918358,0.084589
30-11-2020,-0.012321342,0.083605
01-12-2020,-0.003578574,-0.289831
02-12-2020,0.017351747,-0.16129
03-12-2020,0.00948852,-0.151725
04-12-2020,0.01102502,-0.014659
07-12-2020,-0.009383994,0.325767
08-12-2020,0.001024275,0.018815
09-12-2020,0.000409417,-0.139682
10-12-2020,0.028051481,-0.014708
11-12-2020,-0.005587722,0.222774
14-12-2020,0.006383425,0.325741
15-12-2020,0.009302393,0.207318
16-12-2020,0.006284388,-0.052379
17-12-2020,0.008188777,-0.001559
18-12-2020,0.014649452,0.158563
21-12-2020,-0.026171892,0.190689
22-12-2020,-0.016437641,-0.291581
